id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6308,प्रायः,6,3,28,9.333333333333334,3,3,0,0.0,0,0.0,1,3,0
6309,अकसर,4,1,14,14.0,3,1,0,0.0,0,0.0,0,3,0
6310,अक्सर,5,1,14,14.0,3,2,0,0.0,0,0.0,1,2,0
6311,अधिकांशतः,9,2,18,9.0,4,5,0,0.0,0,0.0,0,4,0
6312,बहुधा,5,1,14,14.0,3,2,0,0.0,0,0.0,0,3,1
6313,अधिकांशतया,10,2,18,9.0,5,5,0,0.0,0,0.0,0,5,0
6314,प्रायशः,7,1,14,14.0,4,3,0,0.0,0,0.0,1,3,1
6315,अनेकधा,6,1,14,14.0,3,3,0,0.0,0,0.0,0,3,1
6316,अधिकतः,6,1,4,4.0,3,3,0,0.0,0,0.0,0,3,1
6317,लगभग,4,2,35,17.5,4,0,0,0.0,0,0.0,0,3,0
6318,तक़रीबन,7,2,35,17.5,5,2,0,0.0,0,0.0,0,3,0
6319,तकरीबन,6,2,35,17.5,5,1,0,0.0,0,0.0,0,4,1
6320,क़रीब,5,3,51,17.0,3,2,0,0.0,0,0.0,0,2,0
6321,करीब,4,3,51,17.0,3,1,0,0.0,0,0.0,0,2,0
6322,करीबन,5,2,35,17.5,4,1,0,0.0,0,0.0,0,3,1
6323,क़रीबन,6,2,35,17.5,4,2,0,0.0,0,0.0,0,3,0
