id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3231,संवाददाता,9,2,26,13.0,5,4,30,15.0,15,7.5,0,5,1
3232,पत्रकार,7,1,10,10.0,5,2,15,15.0,6,6.0,1,3,0
3233,सम्वाददाता,10,2,26,13.0,6,4,30,15.0,15,7.5,1,5,1
3234,ख़बरी,5,3,30,10.0,3,2,46,15.333333333333334,15,5.0,0,2,0
3235,खबरी,4,3,30,10.0,3,1,46,15.333333333333334,15,5.0,0,2,0
3236,रिपोर्टर,8,1,10,10.0,5,3,15,15.0,6,6.0,1,3,0
3237,खबरनवीस,7,1,10,10.0,6,1,15,15.0,6,6.0,0,5,0
3238,ख़बरनवीस,8,1,10,10.0,6,2,15,15.0,6,6.0,0,5,1
3239,अखबारनवीस,9,1,10,10.0,6,3,15,15.0,6,6.0,0,6,1
3240,अख़बारनवीस,10,1,10,10.0,6,4,15,15.0,6,6.0,0,5,1
3241,संदेशवाहक,9,1,16,16.0,6,3,15,15.0,9,9.0,0,5,1
3242,दूत,3,4,25,6.25,2,1,57,14.25,28,7.0,0,1,1
3243,संदेशी,6,1,16,16.0,3,3,15,15.0,9,9.0,0,3,0
3244,संदेशहर,7,1,16,16.0,5,2,15,15.0,9,9.0,0,4,1
3245,सन्देशवाहक,10,1,16,16.0,7,3,15,15.0,9,9.0,1,5,1
3246,सन्देशी,7,1,16,16.0,4,3,15,15.0,9,9.0,1,3,0
3247,सन्देशहर,8,1,16,16.0,6,2,15,15.0,9,9.0,1,4,1
3248,संदेसी,6,1,16,16.0,3,3,15,15.0,9,9.0,0,3,0
3249,सन्देसी,7,1,16,16.0,4,3,15,15.0,9,9.0,1,3,1
3250,संदेशहारक,9,1,16,16.0,6,3,15,15.0,9,9.0,0,5,1
3251,संदेशहारी,9,1,16,16.0,5,4,15,15.0,9,9.0,0,5,1
3252,वार्तावह,8,1,16,16.0,5,3,15,15.0,9,9.0,1,3,1
