id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12323,शर्म,4,1,35,35.0,3,1,35,35.0,0,0.0,1,1,0
12324,लज्जा,5,1,35,35.0,3,2,35,35.0,0,0.0,1,2,0
12325,शरम,3,2,36,18.0,3,0,58,29.0,0,0.0,0,2,0
12326,शर्मिंदगी,9,1,35,35.0,5,4,35,35.0,0,0.0,1,3,0
12327,शरमिंदगी,8,1,35,35.0,5,3,35,35.0,0,0.0,0,4,0
12328,संकोच,5,2,44,22.0,3,2,51,25.5,0,0.0,0,2,0
12329,सकुचाहट,7,1,35,35.0,5,2,35,35.0,0,0.0,0,4,0
12330,झेंप,4,1,35,35.0,2,2,35,35.0,0,0.0,0,1,0
12331,झेप,3,1,35,35.0,2,1,35,35.0,0,0.0,0,1,0
12332,हया,3,1,35,35.0,2,1,35,35.0,0,0.0,0,1,0
12333,ग़ैरत,5,2,41,20.5,3,2,83,41.5,0,0.0,0,2,0
12334,गैरत,4,2,41,20.5,3,1,83,41.5,0,0.0,0,2,0
12335,व्रीड़,6,1,35,35.0,3,3,35,35.0,0,0.0,1,2,0
12336,मुरव्वत,7,1,35,35.0,5,2,35,35.0,0,0.0,1,3,0
12337,मुरौवत,6,1,35,35.0,4,2,35,35.0,0,0.0,0,3,0
12338,हिजाब,5,2,44,22.0,3,2,41,20.5,23,11.5,0,2,0
12339,कानि,4,1,35,35.0,2,2,35,35.0,0,0.0,0,2,0
12340,मंदाक्ष,7,1,35,35.0,4,3,35,35.0,0,0.0,1,2,0
12341,मन्दाक्ष,8,1,35,35.0,5,3,35,35.0,0,0.0,2,2,0
12342,खिली,4,2,46,23.0,2,2,51,25.5,0,0.0,0,2,0
12343,ह्री,4,2,36,18.0,2,2,39,19.5,0,0.0,1,2,0
12344,ह्रीका,6,1,35,35.0,3,3,35,35.0,0,0.0,1,3,0
12345,नटांतिका,8,1,35,35.0,4,4,35,35.0,0,0.0,0,4,0
12346,नटान्तिका,9,1,35,35.0,5,4,35,35.0,0,0.0,1,4,0
12347,आकुंठन,6,2,37,18.5,3,3,36,18.0,0,0.0,0,3,0
12348,आकुण्ठन,7,2,37,18.5,4,3,36,18.0,0,0.0,1,3,0
