id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9146,ऊँचा,4,6,54,9.0,1,3,0,0.0,0,0.0,0,2,0
9147,उच्च,4,1,4,4.0,2,2,4,4.0,0,0.0,1,1,0
9148,उन्नत,5,1,8,8.0,3,2,45,45.0,0,0.0,1,2,0
9149,तुङ्ग,5,1,19,19.0,3,2,0,0.0,0,0.0,1,1,0
9150,बुलंद,5,3,31,10.333333333333334,3,2,0,0.0,0,0.0,0,2,0
9151,बुलन्द,6,3,31,10.333333333333334,4,2,0,0.0,0,0.0,1,2,0
9152,उत्तुंग,7,2,26,13.0,3,4,0,0.0,0,0.0,1,2,0
9153,उत्तंग,6,1,19,19.0,3,3,0,0.0,0,0.0,1,2,0
9154,उत्तङ्ग,7,2,38,19.0,4,3,0,0.0,0,0.0,2,2,0
9155,अध्यारूढ़,9,3,43,14.333333333333334,4,5,0,0.0,0,0.0,1,3,1
9156,ऊर्द्ध्व,8,2,23,11.5,4,4,0,0.0,0,0.0,3,1,0
9157,ऊर्ध्व,6,2,23,11.5,3,3,0,0.0,0,0.0,2,1,0
9158,ऊंचा,4,5,50,10.0,1,3,0,0.0,0,0.0,0,2,0
9159,प्रोन्नत,8,3,66,22.0,5,3,0,0.0,0,0.0,2,3,0
9160,प्रांशु,7,1,1,1.0,3,4,2,2.0,0,0.0,1,3,0
9161,लंबा,4,4,32,8.0,2,2,0,0.0,0,0.0,0,2,0
9162,लम्बा,5,4,32,8.0,3,2,0,0.0,0,0.0,1,2,0
9163,हाई,3,2,9,4.5,1,2,0,0.0,0,0.0,0,1,0
9164,श्रेष्ठ,7,5,72,14.4,4,3,0,0.0,0,0.0,2,2,0
9165,महान,4,1,18,18.0,3,1,0,0.0,0,0.0,0,2,0
9166,अज़ीम,5,2,27,13.5,2,3,0,0.0,0,0.0,0,2,0
9167,अजीम,4,2,27,13.5,2,2,0,0.0,0,0.0,0,2,0
9168,मूर्धन्य,8,1,6,6.0,5,3,9,9.0,15,15.0,2,3,0
9169,मूर्द्धन्य,10,1,6,6.0,6,4,9,9.0,15,15.0,3,3,0
9170,उदात्त,6,2,3,1.5,3,3,27,13.5,0,0.0,1,2,0
9171,कबीर,4,2,5,2.5,3,1,32,16.0,0,0.0,0,2,0
9172,आजम,3,1,18,18.0,2,1,0,0.0,0,0.0,0,2,0
9173,आज़म,4,1,18,18.0,2,2,0,0.0,0,0.0,0,1,0
