id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4050,हरज,3,1,17,17.0,3,0,1,1.0,27,27.0,0,2,0
4051,नुकसान,6,5,67,13.4,4,2,43,8.6,32,6.4,0,3,0
4052,नुक़सान,7,5,67,13.4,4,3,43,8.6,32,6.4,0,2,0
4053,हानि,4,5,67,13.4,2,2,43,8.6,32,6.4,0,2,0
4054,क्षति,5,5,67,13.4,3,2,43,8.6,32,6.4,1,2,0
4055,बदी,3,2,32,16.0,2,1,6,3.0,39,19.5,0,1,0
4056,अपकार,5,2,32,16.0,3,2,2,1.0,27,13.5,0,3,0
4057,अनर्थ,5,4,22,5.5,3,2,74,18.5,27,6.75,1,2,0
4058,अकाज,4,1,17,17.0,2,2,1,1.0,27,27.0,0,2,1
4059,हर्ज,4,1,17,17.0,3,1,1,1.0,27,27.0,1,1,0
4060,अकारज,5,1,17,17.0,3,2,1,1.0,27,27.0,0,3,1
4061,अपकृति,6,3,56,18.666666666666668,3,3,13,4.333333333333333,27,9.0,0,4,0
4062,गजब,3,5,114,22.8,3,0,46,9.2,65,13.0,0,2,1
4063,ग़ज़ब,5,5,114,22.8,3,2,46,9.2,65,13.0,0,1,1
4064,गज़ब,4,5,114,22.8,3,1,46,9.2,65,13.0,0,1,1
4065,अपच्छेद,7,1,17,17.0,4,3,1,1.0,27,27.0,1,3,0
