id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12939,अभ्यस्त,7,1,18,18.0,4,3,15,15.0,5,5.0,2,2,0
12940,प्रवीण,6,1,18,18.0,4,2,15,15.0,5,5.0,1,3,0
12941,निपुण,5,1,18,18.0,3,2,15,15.0,5,5.0,0,2,0
12942,पारंगत,6,1,18,18.0,4,2,15,15.0,5,5.0,0,3,0
12943,दक्ष,4,2,21,10.5,3,1,17,8.5,5,2.5,1,1,1
12944,माहिर,5,1,18,18.0,3,2,15,15.0,5,5.0,0,2,0
12945,क़ाबिल,6,1,18,18.0,3,3,15,15.0,5,5.0,0,2,0
12946,सिद्धहस्त,9,1,18,18.0,6,3,15,15.0,5,5.0,2,3,0
12947,परिपक्व,7,1,18,18.0,5,2,15,15.0,5,5.0,1,3,0
12948,कार्यकुशल,9,1,18,18.0,6,3,15,15.0,5,5.0,1,4,0
12949,अभ्यासी,7,2,20,10.0,3,4,30,15.0,5,2.5,1,3,0
