id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9510,विफल,4,2,23,11.5,3,1,0,0.0,0,0.0,0,2,0
9511,असफल,4,2,23,11.5,3,1,0,0.0,0,0.0,0,3,0
9512,नाकामयाब,8,1,7,7.0,5,3,0,0.0,0,0.0,0,4,0
9513,नाकाम,5,2,23,11.5,3,2,0,0.0,0,0.0,0,2,1
9514,निष्फल,6,2,23,11.5,4,2,0,0.0,0,0.0,1,2,0
9515,फ्लाप,5,1,7,7.0,3,2,0,0.0,0,0.0,1,2,0
9516,अविकच,5,2,15,7.5,3,2,0,0.0,0,0.0,0,3,0
9517,बेनतीजा,7,1,16,16.0,4,3,0,0.0,0,0.0,0,4,1
9518,अकृतार्थ,8,2,18,9.0,4,4,0,0.0,0,0.0,1,3,0
9519,अपरिणामी,8,1,16,16.0,4,4,0,0.0,0,0.0,0,5,1
9520,परिणामरहित,10,1,16,16.0,7,3,0,0.0,0,0.0,0,6,1
9521,फलरहित,6,2,24,12.0,5,1,0,0.0,0,0.0,0,4,1
9522,अफल,3,1,5,5.0,2,1,5,5.0,0,0.0,0,2,1
9523,अफलित,5,2,24,12.0,3,2,0,0.0,0,0.0,0,3,0
9524,अंबिरथा,7,1,16,16.0,3,4,0,0.0,0,0.0,0,3,1
9525,असिद्ध,6,5,58,11.6,3,3,0,0.0,0,0.0,1,2,0
