id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6334,सम्मानित,8,3,36,12.0,5,3,0,0.0,0,0.0,1,3,0
6335,प्रतिष्ठित,10,1,23,23.0,6,4,0,0.0,0,0.0,2,4,0
6336,अग्रगण्य,8,3,42,14.0,5,3,0,0.0,0,0.0,2,4,0
6337,इज़्ज़तदार,10,1,23,23.0,5,5,0,0.0,0,0.0,1,0,1
6338,इज्जतदार,8,1,23,23.0,5,3,0,0.0,0,0.0,1,4,1
6339,गणमान्य,7,1,23,23.0,5,2,0,0.0,0,0.0,1,4,0
6340,संभ्रांत,8,2,29,14.5,4,4,0,0.0,0,0.0,1,2,1
6341,संभ्रान्त,9,2,29,14.5,5,4,0,0.0,0,0.0,2,2,1
6342,सम्भ्रान्त,10,2,29,14.5,6,4,0,0.0,0,0.0,3,2,0
6343,सम्भ्रांत,9,2,29,14.5,5,4,0,0.0,0,0.0,2,2,0
6344,अज़ीज़,6,2,27,13.5,2,4,41,20.5,359,179.5,0,2,1
6345,अजीज,4,3,45,15.0,2,2,56,18.666666666666668,359,119.66666666666667,0,2,1
6346,बालानशीन,8,1,5,5.0,5,3,3,3.0,0,0.0,0,4,1
6347,अपचायित,7,1,12,12.0,4,3,15,15.0,0,0.0,0,4,0
6348,सुर्खरू,7,3,34,11.333333333333334,4,3,0,0.0,0,0.0,1,2,0
6349,सुर्ख़रूगण्य,12,1,23,23.0,7,5,0,0.0,0,0.0,2,4,1
6350,विशिष्ट,7,3,27,9.0,4,3,0,0.0,0,0.0,1,2,1
6351,विशेष,5,2,4,2.0,3,2,22,11.0,0,0.0,0,2,1
6352,अहेड़,5,2,14,7.0,2,3,16,8.0,0,0.0,0,2,0
6353,अभिनंदित,8,2,17,8.5,4,4,0,0.0,0,0.0,0,4,0
6354,अभिनन्दित,9,2,17,8.5,5,4,0,0.0,0,0.0,1,4,0
6355,अभिपूजित,8,1,6,6.0,4,4,0,0.0,0,0.0,0,4,0
6356,आदृत,4,2,9,4.5,2,2,0,0.0,0,0.0,0,2,0
6357,अपचित,5,1,6,6.0,3,2,0,0.0,0,0.0,0,3,0
6358,अलंकृत,6,3,29,9.666666666666666,3,3,0,0.0,0,0.0,0,3,0
6359,उपाधित,6,1,7,7.0,3,3,0,0.0,0,0.0,0,3,0
6360,विभूषित,7,2,27,13.5,4,3,0,0.0,0,0.0,0,3,0
6361,अलङ्कृत,7,3,29,9.666666666666666,4,3,0,0.0,0,0.0,1,3,0
6362,अलंकित,6,2,27,13.5,3,3,0,0.0,0,0.0,0,3,0
6363,अलङ्कित,7,2,27,13.5,4,3,0,0.0,0,0.0,1,3,0
