id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5767,पत्थर,5,2,15,7.5,4,1,25,12.5,96,48.0,1,2,0
5768,पाषाण,5,1,10,10.0,3,2,8,8.0,82,82.0,0,2,0
5769,शिला,4,1,10,10.0,2,2,8,8.0,82,82.0,0,2,0
5770,प्रस्तर,7,1,10,10.0,5,2,8,8.0,82,82.0,2,3,0
5771,संग,3,2,23,11.5,2,1,16,8.0,94,47.0,0,1,0
5772,पाथर,4,1,10,10.0,3,1,8,8.0,82,82.0,0,2,0
5773,पाहन,4,1,10,10.0,3,1,8,8.0,82,82.0,0,2,0
5774,पखान,4,1,10,10.0,3,1,8,8.0,82,82.0,0,2,0
5775,शिलाखंड,7,2,11,5.5,4,3,27,13.5,18,9.0,0,3,0
5776,शिलाखण्ड,8,2,11,5.5,5,3,27,13.5,18,9.0,1,3,0
