id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9463,अंगारक,6,5,46,9.2,3,3,65,13.0,23,4.6,0,3,0
9464,मंगल,4,5,39,7.8,3,1,45,9.0,13,2.6,0,2,0
9465,मंगलग्रह,8,2,21,10.5,6,2,10,5.0,0,0.0,1,4,0
9466,अजपति,5,2,18,9.0,3,2,21,10.5,0,0.0,0,3,0
9467,भौम,3,1,17,17.0,2,1,5,5.0,0,0.0,0,1,0
9468,लोहितांग,8,1,17,17.0,4,4,5,5.0,0,0.0,0,3,0
9469,रक्तांग,7,6,110,18.333333333333332,4,3,73,12.166666666666666,1,0.16666666666666666,1,2,0
9470,महीसुत,6,1,17,17.0,4,2,5,5.0,0,0.0,0,3,0
9471,आवनेय,5,1,17,17.0,3,2,5,5.0,0,0.0,0,4,0
9472,भूमिज,5,3,45,15.0,3,2,61,20.333333333333332,2,0.6666666666666666,0,2,0
9473,भूसुत,5,2,24,12.0,3,2,59,29.5,0,0.0,0,2,0
9474,भूमिपुत्र,9,3,48,16.0,5,4,96,32.0,0,0.0,1,4,0
9475,हेम्न,5,1,17,17.0,3,2,5,5.0,0,0.0,1,1,0
9476,आषाढ़ाभू,8,1,17,17.0,3,5,5,5.0,0,0.0,0,4,0
9477,कुज,3,1,17,17.0,2,1,5,5.0,0,0.0,0,1,0
9478,भृंगराज,7,2,33,16.5,4,3,45,22.5,6,3.0,0,3,0
9479,भिंगराज,7,2,33,16.5,4,3,45,22.5,6,3.0,0,3,0
9480,भिंगोरा,7,2,33,16.5,3,4,45,22.5,6,3.0,0,3,0
9481,भँगरा,5,3,35,11.666666666666666,3,2,59,19.666666666666668,6,2.0,0,2,0
9482,भँग,3,1,21,21.0,2,1,2,2.0,6,6.0,0,1,0
9483,भृंगरज,6,2,33,16.5,4,2,45,22.5,6,3.0,0,3,0
9484,भृङ्गराज,8,2,33,16.5,5,3,45,22.5,6,3.0,1,3,0
9485,भृङ्गरज,7,2,33,16.5,5,2,45,22.5,6,3.0,1,3,0
9486,भंगराज,6,2,33,16.5,4,2,45,22.5,6,3.0,0,3,0
9487,भंगरैया,7,1,21,21.0,4,3,2,2.0,6,6.0,0,4,0
9488,भँगरैया,7,1,21,21.0,4,3,2,2.0,6,6.0,0,4,0
9489,भँगरैला,7,1,21,21.0,4,3,2,2.0,6,6.0,0,4,0
9490,भंगरैला,7,1,21,21.0,4,3,2,2.0,6,6.0,0,4,0
9491,पितृप्रिय,9,2,43,21.5,5,4,39,19.5,6,3.0,1,4,0
9492,वृषपर्व्वा,10,3,43,14.333333333333334,6,4,61,20.333333333333332,6,2.0,2,4,0
9493,भंगरा,5,3,35,11.666666666666666,3,2,59,19.666666666666668,6,2.0,0,2,0
9494,केशरंजन,7,2,33,16.5,5,2,45,22.5,6,3.0,0,4,0
9495,मार्कर,6,2,25,12.5,4,2,8,4.0,6,3.0,1,2,0
9496,मार्कव,6,1,21,21.0,4,2,2,2.0,6,6.0,1,2,0
9497,धूम्राट,7,1,21,21.0,4,3,2,2.0,6,6.0,1,2,0
9498,कटसरैया,7,1,4,4.0,5,2,1,1.0,3,3.0,0,5,0
9499,सहचर,4,4,74,18.5,4,0,66,16.5,119,29.75,0,3,0
9500,शुक्रपुष्प,10,1,4,4.0,6,4,1,1.0,3,3.0,2,3,0
9501,कार्बन,6,2,6,3.0,4,2,7,3.5,20,10.0,1,2,0
9502,कारबन,5,2,6,3.0,4,1,7,3.5,20,10.0,0,3,0
