id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
74,आदरणीय,6,1,11,11.0,4,2,0,0.0,0,0.0,0,5,0
75,सम्माननीय,9,1,11,11.0,6,3,0,0.0,0,0.0,1,5,0
76,समादरणीय,8,1,11,11.0,6,2,0,0.0,0,0.0,0,6,0
77,सम्मान्य,8,1,11,11.0,5,3,0,0.0,0,0.0,2,3,0
78,मान्य,5,5,57,11.4,3,2,0,0.0,0,0.0,1,2,1
79,माननीय,6,3,36,12.0,4,2,0,0.0,0,0.0,0,4,0
80,आदर्य,5,1,11,11.0,3,2,0,0.0,0,0.0,1,3,0
81,अभिजात,6,5,96,19.2,3,3,0,0.0,0,0.0,0,3,0
82,अर्य,4,3,140,46.666666666666664,2,2,18,6.0,174,58.0,1,2,1
83,अर्य्य,6,3,140,46.666666666666664,3,3,18,6.0,174,58.0,2,2,1
84,अर्ह्य,6,2,38,19.0,3,3,0,0.0,0,0.0,2,2,0
