id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3371,डॉ,2,3,21,7.0,1,1,22,7.333333333333333,86,28.666666666666668,0,1,0
3372,चिकित्सक,8,1,12,12.0,5,3,15,15.0,86,86.0,1,3,0
3373,डाक्टर,6,2,15,7.5,4,2,15,7.5,86,43.0,1,2,0
3374,डॉक्टर,6,2,15,7.5,4,2,15,7.5,86,43.0,1,2,0
3375,उपचारक,6,1,12,12.0,4,2,15,15.0,86,86.0,0,4,0
3376,चिकित्साशास्त्री,16,1,12,12.0,8,8,15,15.0,86,86.0,3,5,0
3377,चिकित्साविज्ञानी,16,1,12,12.0,8,8,15,15.0,86,86.0,2,6,0
3378,उपचारविज्ञानी,13,1,12,12.0,7,6,15,15.0,86,86.0,1,7,0
3379,मुआलिज,6,1,12,12.0,3,3,15,15.0,86,86.0,0,2,0
3380,डॉक्टरेट,8,1,6,6.0,5,3,7,7.0,0,0.0,1,3,0
3381,डॉक्टरिट,8,1,6,6.0,5,3,7,7.0,0,0.0,1,3,0
3382,डाक्टरेट,8,1,6,6.0,5,3,7,7.0,0,0.0,1,3,0
3383,डाक्टरिट,8,1,6,6.0,5,3,7,7.0,0,0.0,1,3,0
3384,विद्यावाचस्पति,14,1,6,6.0,8,6,7,7.0,0,0.0,2,5,0
