id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3573,चाहिए,5,2,107,53.5,2,3,17,8.5,78,39.0,0,2,0
3574,इच्छा,5,2,92,46.0,2,3,22,11.0,77,38.5,1,2,0
3575,अभिलाषा,7,1,86,86.0,3,4,16,16.0,73,73.0,0,4,0
3576,ख्वाहिश,7,1,86,86.0,4,3,16,16.0,73,73.0,1,3,0
3577,ख़्वाहिश,8,1,86,86.0,4,4,16,16.0,73,73.0,1,3,1
3578,आरजू,4,1,86,86.0,2,2,16,16.0,73,73.0,0,2,0
3579,आरज़ू,5,1,86,86.0,2,3,16,16.0,73,73.0,0,2,0
3580,तमन्ना,6,1,86,86.0,4,2,16,16.0,73,73.0,1,3,0
3581,कामना,5,1,86,86.0,3,2,16,16.0,73,73.0,0,2,0
3582,शौक,3,3,93,31.0,2,1,43,14.333333333333334,74,24.666666666666668,0,1,0
3583,तलब,3,4,122,30.5,3,0,60,15.0,90,22.5,0,2,0
3584,चेष्टा,6,3,114,38.0,3,3,25,8.333333333333334,125,41.666666666666664,1,2,0
3585,हसरत,4,1,86,86.0,4,0,16,16.0,73,73.0,0,3,0
3586,मुराद,5,1,86,86.0,3,2,16,16.0,73,73.0,0,2,0
3587,अहक,3,1,86,86.0,2,1,16,16.0,73,73.0,0,2,0
3588,पिपासा,6,2,95,47.5,3,3,117,58.5,73,36.5,0,3,0
3589,प्यास,5,2,95,47.5,3,2,117,58.5,73,36.5,1,2,1
3590,तृष्णा,6,2,95,47.5,3,3,117,58.5,73,36.5,1,2,0
3591,मनोकामना,8,1,86,86.0,5,3,16,16.0,73,73.0,0,4,0
3592,मनोवांछा,8,1,86,86.0,4,4,16,16.0,73,73.0,0,4,0
3593,मनोरथ,5,1,86,86.0,4,1,16,16.0,73,73.0,0,3,0
3594,मनोभावना,8,3,112,37.333333333333336,5,3,33,11.0,738,246.0,0,4,0
3595,मर्ज़ी,6,1,86,86.0,3,3,16,16.0,73,73.0,1,1,0
3596,मर्जी,5,1,86,86.0,3,2,16,16.0,73,73.0,1,2,0
3597,मरज़ी,5,1,86,86.0,3,2,16,16.0,73,73.0,0,2,1
3598,मरजी,4,1,86,86.0,3,1,16,16.0,73,73.0,0,2,0
3599,लिप्सा,6,2,98,49.0,3,3,102,51.0,73,36.5,1,2,0
3600,लालसा,5,2,98,49.0,3,2,102,51.0,73,36.5,0,2,0
3601,तृषा,4,2,95,47.5,2,2,117,58.5,73,36.5,0,2,1
3602,चाह,3,2,107,53.5,2,1,17,8.5,78,39.0,0,1,0
3603,अरमान,5,1,86,86.0,3,2,16,16.0,73,73.0,0,3,0
3604,क्षुधा,6,2,93,46.5,3,3,25,12.5,73,36.5,1,3,1
3605,भूख,3,2,93,46.5,2,1,25,12.5,73,36.5,0,1,0
3606,भूक,3,2,93,46.5,2,1,25,12.5,73,36.5,0,1,1
3607,छुधा,4,2,93,46.5,2,2,25,12.5,73,36.5,0,2,1
3608,हवस,3,1,86,86.0,3,0,16,16.0,73,73.0,0,2,0
3609,स्पृहा,6,1,86,86.0,3,3,16,16.0,73,73.0,1,3,0
3610,अभीप्सा,7,1,86,86.0,3,4,16,16.0,73,73.0,1,3,0
3611,अनु,3,1,86,86.0,1,2,16,16.0,73,73.0,0,2,0
3612,अपेक्षिता,9,1,86,86.0,4,5,16,16.0,73,73.0,1,4,0
3613,अभिकांक्षा,10,1,86,86.0,4,6,16,16.0,73,73.0,1,4,0
3614,अभिकाम,6,1,86,86.0,3,3,16,16.0,73,73.0,0,3,0
3615,वांछा,5,1,86,86.0,2,3,16,16.0,73,73.0,0,2,1
3616,वाञ्छा,6,1,86,86.0,3,3,16,16.0,73,73.0,1,2,0
3617,बाँछा,5,1,86,86.0,2,3,16,16.0,73,73.0,0,2,1
3618,बाँछना,6,1,86,86.0,3,3,16,16.0,73,73.0,0,2,0
3619,ईप्सा,5,1,86,86.0,2,3,16,16.0,73,73.0,1,2,0
3620,अभिध्या,7,2,87,43.5,3,4,102,51.0,73,36.5,1,3,0
3621,अभिलाष,6,1,86,86.0,3,3,16,16.0,73,73.0,0,3,0
3622,अभिमत,5,2,99,49.5,3,2,25,12.5,93,46.5,0,3,0
3623,अभिमतता,7,1,86,86.0,4,3,16,16.0,73,73.0,0,4,0
3624,अभिमति,6,5,169,33.8,3,3,62,12.4,167,33.4,0,3,1
3625,अभिलास,6,1,86,86.0,3,3,16,16.0,73,73.0,0,3,0
3626,अभिप्रीति,9,2,107,53.5,4,5,32,16.0,83,41.5,1,4,0
3627,अभिलासा,7,1,86,86.0,3,4,16,16.0,73,73.0,0,4,0
3628,अभिलाखा,7,1,86,86.0,3,4,16,16.0,73,73.0,0,4,0
3629,अभिलाख,6,1,86,86.0,3,3,16,16.0,73,73.0,0,3,0
3630,अभिलाखना,8,1,86,86.0,4,4,16,16.0,73,73.0,0,4,0
3631,तशनगी,5,2,95,47.5,4,1,117,58.5,73,36.5,0,3,1
3632,तश्नगी,6,2,95,47.5,4,2,117,58.5,73,36.5,1,2,1
3633,शंस,3,6,157,26.166666666666668,2,1,87,14.5,99,16.5,0,1,1
3634,अवलोभन,6,1,86,86.0,4,2,16,16.0,73,73.0,0,4,0
3635,रगबत,4,2,107,53.5,4,0,17,8.5,78,39.0,0,3,1
3636,श्लाघा,6,3,126,42.0,3,3,50,16.666666666666668,93,31.0,1,3,0
3637,रुचि,4,6,129,21.5,2,2,116,19.333333333333332,82,13.666666666666666,0,2,0
3638,इच्छता,6,1,86,86.0,3,3,16,16.0,73,73.0,1,2,1
3639,इच्छत्व,7,1,86,86.0,4,3,16,16.0,73,73.0,2,2,0
3640,इठाई,4,2,113,56.5,1,3,59,29.5,78,39.0,0,2,1
3641,इश्तियाक,8,1,86,86.0,4,4,16,16.0,73,73.0,1,3,0
3642,इश्तयाक,7,1,86,86.0,4,3,16,16.0,73,73.0,1,3,0
3643,इश्तियाक़,9,1,86,86.0,4,5,16,16.0,73,73.0,1,3,0
3644,इश्तयाक़,8,1,86,86.0,4,4,16,16.0,73,73.0,1,3,0
3645,ईहा,3,3,114,38.0,1,2,110,36.666666666666664,116,38.666666666666664,0,2,1
3646,ईछा,3,1,86,86.0,1,2,16,16.0,73,73.0,0,2,0
3647,ईठि,3,4,144,36.0,1,2,91,22.75,88,22.0,0,2,1
3648,रग़बत,5,2,107,53.5,4,1,17,8.5,78,39.0,0,2,0
3649,आसक्ति,6,2,26,13.0,3,3,17,8.5,5,2.5,1,3,0
3650,अनुरक्ति,8,1,21,21.0,4,4,1,1.0,5,5.0,1,4,0
3651,अनुराग,6,2,50,25.0,3,3,17,8.5,51,25.5,0,3,0
3652,चाहत,4,2,26,13.0,3,1,22,11.0,5,2.5,0,2,0
3653,लगाव,4,2,37,18.5,3,1,11,5.5,14,7.0,0,2,0
3654,अनुरति,6,2,33,16.5,3,3,16,8.0,5,2.5,0,3,0
3655,अभिरति,6,2,23,11.5,3,3,17,8.5,5,2.5,0,3,0
3656,अभिरमण,6,1,21,21.0,4,2,1,1.0,5,5.0,0,4,0
3657,अभीष्टता,8,1,21,21.0,4,4,1,1.0,5,5.0,1,3,0
3658,संसक्ति,7,4,44,11.0,4,3,41,10.25,14,3.5,1,3,1
3659,आसंग,4,4,54,13.5,2,2,27,6.75,26,6.5,0,2,0
3660,आसङ्ग,5,4,54,13.5,3,2,27,6.75,26,6.5,1,2,0
3661,आसंजन,5,4,35,8.75,3,2,25,6.25,5,1.25,0,3,0
3662,आसञ्जन,6,4,35,8.75,4,2,25,6.25,5,1.25,1,3,0
3663,प्रणयिता,8,1,21,21.0,5,3,1,1.0,5,5.0,1,5,0
