id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6584,आदिकालीन,8,1,10,10.0,4,4,0,0.0,0,0.0,0,4,0
6585,प्राचीन,7,2,22,11.0,4,3,0,0.0,0,0.0,1,3,0
6586,पुराकालीन,9,1,10,10.0,5,4,0,0.0,0,0.0,0,4,0
6587,पुरातन,6,1,10,10.0,4,2,0,0.0,0,0.0,0,3,0
6588,पुराना,6,3,25,8.333333333333334,3,3,0,0.0,0,0.0,0,3,0
6589,प्राक्कालीन,11,1,10,10.0,6,5,0,0.0,0,0.0,2,4,0
6590,आदिम,4,3,26,8.666666666666666,2,2,0,0.0,0,0.0,0,2,0
6591,प्राच्य,7,2,16,8.0,4,3,0,0.0,0,0.0,2,3,0
6592,चिरंतन,6,1,10,10.0,4,2,0,0.0,0,0.0,0,3,0
6593,कदीम,4,2,22,11.0,3,1,0,0.0,0,0.0,0,2,0
