id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3189,अधिकार,6,5,65,13.0,3,3,81,16.2,67,13.4,0,3,1
3190,हक़,3,2,35,17.5,2,1,32,16.0,56,28.0,0,1,0
3191,हक,2,2,35,17.5,2,0,32,16.0,56,28.0,0,1,0
3192,स्वत्व,6,2,20,10.0,4,2,33,16.5,20,10.0,2,2,1
3193,स्वत्त्व,8,2,20,10.0,5,3,33,16.5,20,10.0,3,2,0
3194,स्वत्वाधिकार,12,1,18,18.0,7,5,17,17.0,20,20.0,2,5,0
3195,स्वत्त्वाधिकार,14,1,18,18.0,8,6,17,17.0,20,20.0,3,5,0
3196,दावा,4,7,46,6.571428571428571,2,2,166,23.714285714285715,56,8.0,0,2,0
3197,दखल,3,3,34,11.333333333333334,3,0,68,22.666666666666668,29,9.666666666666666,0,2,1
3198,दख़ल,4,3,34,11.333333333333334,3,1,68,22.666666666666668,29,9.666666666666666,0,1,1
3199,मालिकाना,8,2,19,9.5,4,4,42,21.0,20,10.0,0,4,0
3200,अधिकृति,7,1,18,18.0,3,4,17,17.0,20,20.0,0,4,0
3201,इख्तियार,8,5,71,14.2,4,4,89,17.8,61,12.2,1,3,1
3202,अख़्तियार,9,3,43,14.333333333333334,4,5,46,15.333333333333334,56,18.666666666666668,1,0,1
3203,अख्तियार,8,3,43,14.333333333333334,4,4,46,15.333333333333334,56,18.666666666666668,1,3,1
3204,इख़्तियार,9,5,71,14.2,4,5,89,17.8,61,12.2,1,0,1
3205,तहत,3,2,28,14.0,3,0,32,16.0,28,14.0,0,2,0
3206,इजारा,5,4,32,8.0,2,3,64,16.0,22,5.5,0,3,1
3207,शक्ति,5,6,50,8.333333333333334,3,2,36,6.0,205,34.166666666666664,1,2,0
3208,ताकत,4,4,43,10.75,3,1,60,15.0,198,49.5,0,2,0
3209,ताक़त,5,4,43,10.75,3,2,60,15.0,198,49.5,0,1,0
3210,आधिपत्य,7,2,35,17.5,4,3,33,16.5,39,19.5,1,4,1
3211,हुकूमत,6,3,41,13.666666666666666,4,2,23,7.666666666666667,71,23.666666666666668,0,3,0
3212,शासनाधिकार,10,1,18,18.0,6,4,18,18.0,3,3.0,0,5,1
3213,सत्ता,5,4,38,9.5,3,2,22,5.5,90,22.5,1,2,0
3214,स्वामित्व,9,2,23,11.5,5,4,22,11.0,7,3.5,2,3,1
3215,अधिकारिता,9,1,18,18.0,4,5,18,18.0,3,3.0,0,5,0
3216,अधिकारित्व,10,1,18,18.0,5,5,18,18.0,3,3.0,1,4,1
3217,प्रभुसत्ता,10,1,18,18.0,6,4,18,18.0,3,3.0,2,5,1
3218,संप्रभुत्ता,11,1,18,18.0,6,5,18,18.0,3,3.0,2,4,1
3219,संप्रभुत्व,10,1,18,18.0,6,4,18,18.0,3,3.0,2,3,0
3220,मिल्कियत,8,2,22,11.0,5,3,22,11.0,3,1.5,1,3,1
3221,मिलकियत,7,2,22,11.0,5,2,22,11.0,3,1.5,0,4,1
3222,अमलदारी,7,2,29,14.5,4,3,25,12.5,12,6.0,0,5,0
3223,क़ब्ज़ा,7,3,30,10.0,3,4,20,6.666666666666667,43,14.333333333333334,1,1,0
3224,कब्जा,5,3,30,10.0,3,2,20,6.666666666666667,43,14.333333333333334,1,2,0
3225,कब्ज़ा,6,3,30,10.0,3,3,20,6.666666666666667,43,14.333333333333334,1,1,0
3226,वश,2,2,25,12.5,2,0,29,14.5,36,18.0,0,1,0
3227,काबू,4,3,29,9.666666666666666,2,2,48,16.0,45,15.0,0,2,0
3228,क़ाबू,5,3,29,9.666666666666666,2,3,48,16.0,45,15.0,0,2,1
3229,संरक्षण,7,6,40,6.666666666666667,5,2,58,9.666666666666666,40,6.666666666666667,1,3,0
3230,इमकान,5,2,39,19.5,3,2,20,10.0,45,22.5,0,3,1
