id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10412,कामिनी,6,4,53,13.25,3,3,72,18.0,63,15.75,0,3,0
10413,सुंदरी,6,4,33,8.25,3,3,100,25.0,1,0.25,0,2,0
10414,सुन्दरी,7,4,33,8.25,4,3,100,25.0,1,0.25,1,2,0
10415,रूपसी,5,1,17,17.0,3,2,31,31.0,1,1.0,0,2,0
10416,रूपवती,6,1,17,17.0,4,2,31,31.0,1,1.0,0,3,0
10417,हेमा,4,4,107,26.75,2,2,79,19.75,1,0.25,0,2,0
10418,मनोरमा,6,6,22,3.6666666666666665,4,2,82,13.666666666666666,1,0.16666666666666666,0,3,0
10419,ललना,4,3,40,13.333333333333334,3,1,46,15.333333333333334,5,1.6666666666666667,0,2,0
10420,विलासिनी,8,1,17,17.0,4,4,31,31.0,1,1.0,0,4,0
10421,गुल,3,9,48,5.333333333333333,2,1,111,12.333333333333334,329,36.55555555555556,0,1,0
10422,मनोज्ञा,7,5,86,17.2,4,3,73,14.6,63,12.6,1,3,0
10423,कामवती,6,2,22,11.0,4,2,88,44.0,0,0.0,0,3,0
10424,कामा,4,2,8,4.0,2,2,39,19.5,0,0.0,0,2,0
10425,अनंगवती,7,1,4,4.0,4,3,31,31.0,0,0.0,0,4,0
10426,शराब,4,1,31,31.0,3,1,7,7.0,62,62.0,0,2,0
10427,मदिरा,5,2,34,17.0,3,2,9,4.5,67,33.5,0,3,0
10428,मद्य,4,1,31,31.0,3,1,7,7.0,62,62.0,1,2,0
10429,सुरा,4,2,33,16.5,2,2,40,20.0,62,31.0,0,2,0
10430,मधु,3,7,78,11.142857142857142,2,1,140,20.0,68,9.714285714285714,0,1,0
10431,हाला,4,1,31,31.0,2,2,7,7.0,62,62.0,0,2,0
10432,मधुल,4,1,31,31.0,3,1,7,7.0,62,62.0,0,2,0
10433,सुप्रतिभा,9,1,31,31.0,5,4,7,7.0,62,62.0,1,4,0
10434,अमृता,5,12,268,22.333333333333332,2,3,144,12.0,114,9.5,0,3,0
10435,अरिष्टा,7,4,50,12.5,3,4,16,4.0,62,15.5,1,3,0
10436,वरा,3,14,310,22.142857142857142,2,1,205,14.642857142857142,91,6.5,0,1,0
10437,मालिका,6,8,120,15.0,3,3,89,11.125,195,24.375,0,3,1
10438,मेधावी,6,4,49,12.25,3,3,54,13.5,103,25.75,0,3,0
10439,परिप्लुता,9,1,31,31.0,5,4,7,7.0,62,62.0,1,4,0
10440,शुंडा,5,4,110,27.5,2,3,78,19.5,62,15.5,0,2,0
10441,शुण्डा,6,4,110,27.5,3,3,78,19.5,62,15.5,1,2,0
10442,धीमोदिनी,8,1,31,31.0,4,4,7,7.0,62,62.0,0,4,0
10443,वरुणात्मजा,10,1,31,31.0,6,4,7,7.0,62,62.0,1,4,0
10444,संधान,5,14,128,9.142857142857142,3,2,88,6.285714285714286,134,9.571428571428571,0,2,0
