id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15261,न्यायाधीश,9,1,11,11.0,5,4,6,6.0,20,20.0,1,4,0
15262,जज,2,1,11,11.0,2,0,6,6.0,20,20.0,0,1,0
15263,न्यायाधिकारी,12,1,11,11.0,6,6,6,6.0,20,20.0,1,6,0
15264,न्यायमूर्ति,11,2,12,6.0,6,5,13,6.5,20,10.0,2,5,0
15265,न्यायाधिपति,11,1,11,11.0,6,5,6,6.0,20,20.0,1,5,0
15266,न्यायकर्ता,10,1,11,11.0,6,4,6,6.0,20,20.0,2,5,0
15267,मुंसिफ़,7,2,13,6.5,3,4,17,8.5,20,10.0,0,2,0
15268,मुंसिफ,6,2,13,6.5,3,3,17,8.5,20,10.0,0,2,0
15269,अधिकर्णिक,9,1,11,11.0,5,4,6,6.0,20,20.0,1,4,0
15270,जस्टिस,6,1,11,11.0,4,2,6,6.0,20,20.0,1,2,0
15271,विचारपति,8,1,11,11.0,5,3,6,6.0,20,20.0,0,4,0
