id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15907,अंबिका,6,3,71,23.666666666666668,2,4,13,4.333333333333333,0,0.0,0,3,0
15908,पार्वती,7,2,69,34.5,4,3,39,19.5,0,0.0,1,2,0
15909,उमा,3,1,67,67.0,1,2,8,8.0,0,0.0,0,2,0
15910,गिरिजा,6,3,78,26.0,3,3,111,37.0,0,0.0,0,3,0
15911,गौरी,4,3,73,24.333333333333332,2,2,136,45.333333333333336,0,0.0,0,2,0
15912,भगवती,5,1,67,67.0,4,1,8,8.0,0,0.0,0,3,0
15913,भवानी,5,1,67,67.0,3,2,8,8.0,0,0.0,0,3,0
15914,महागौरी,7,3,71,23.666666666666668,4,3,138,46.0,0,0.0,0,4,0
15915,महादेवी,7,2,77,38.5,4,3,18,9.0,22,11.0,0,4,0
15916,रुद्राणी,8,2,68,34.0,4,4,11,5.5,0,0.0,1,3,0
15917,शैलजा,5,1,67,67.0,3,2,8,8.0,0,0.0,0,2,0
15918,हिमालयजा,8,1,67,67.0,5,3,8,8.0,0,0.0,0,4,0
15919,अम्बिका,7,3,71,23.666666666666668,3,4,13,4.333333333333333,0,0.0,1,3,0
15920,अचलकन्या,8,1,67,67.0,5,3,8,8.0,0,0.0,1,5,0
15921,अचलजा,5,1,67,67.0,3,2,8,8.0,0,0.0,0,3,0
15922,शैलसुता,7,1,67,67.0,4,3,8,8.0,0,0.0,0,4,0
15923,हिमजा,5,4,80,20.0,3,2,27,6.75,0,0.0,0,2,0
15924,शैलेयी,6,1,67,67.0,3,3,8,8.0,0,0.0,0,3,0
15925,अपरना,5,1,67,67.0,3,2,8,8.0,0,0.0,0,3,0
15926,शैलकुमारी,9,1,67,67.0,5,4,8,8.0,0,0.0,0,5,0
15927,शैलकन्या,8,1,67,67.0,5,3,8,8.0,0,0.0,1,4,0
15928,जगजननी,6,1,67,67.0,5,1,8,8.0,0,0.0,0,4,0
15929,जगद्जननी,8,1,67,67.0,6,2,8,8.0,0,0.0,1,4,0
15930,भवभामिनी,8,1,67,67.0,5,3,8,8.0,0,0.0,0,5,0
15931,भववामा,6,1,67,67.0,4,2,8,8.0,0,0.0,0,4,0
15932,जगदीश्वरी,9,1,67,67.0,6,3,8,8.0,0,0.0,1,4,0
15933,भव्या,5,1,67,67.0,3,2,8,8.0,0,0.0,1,2,0
15934,पंचमुखी,7,2,83,41.5,4,3,10,5.0,0,0.0,0,4,0
15935,पञ्चमुखी,8,2,83,41.5,5,3,10,5.0,0,0.0,1,4,0
15936,पर्वतजा,7,2,98,49.0,5,2,16,8.0,925,462.5,1,3,0
15937,देवेशी,6,2,75,37.5,3,3,9,4.5,306,153.0,0,3,0
15938,शंकरा,5,3,106,35.333333333333336,3,2,27,9.0,0,0.0,0,2,0
15939,शंकरी,5,4,137,34.25,3,2,64,16.0,8,2.0,0,2,0
15940,नित्या,6,2,76,38.0,3,3,9,4.5,0,0.0,1,2,0
15941,मृड़ानी,7,1,67,67.0,3,4,8,8.0,0,0.0,0,3,0
15942,हेमसुता,7,1,67,67.0,4,3,8,8.0,0,0.0,0,4,0
15943,हिमसुता,7,1,67,67.0,4,3,8,8.0,0,0.0,0,4,0
15944,अद्रिकन्या,10,1,67,67.0,5,5,8,8.0,0,0.0,2,4,0
