id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9250,बदर,3,4,27,6.75,3,0,12,3.0,19,4.75,0,2,0
9251,बेरी,4,4,12,3.0,2,2,22,5.5,0,0.0,0,2,0
9252,युग्मकंटका,10,2,10,5.0,6,4,4,2.0,0,0.0,1,4,0
9253,युग्मकण्टका,11,2,10,5.0,7,4,4,2.0,0,0.0,2,4,0
9254,कपास,4,2,14,7.0,3,1,8,4.0,27,13.5,0,2,0
9255,अपूरणी,6,1,12,12.0,3,3,5,5.0,19,19.0,0,3,0
9256,वादरा,5,1,12,12.0,3,2,5,5.0,19,19.0,0,2,0
9257,तुंडकेरिका,10,1,12,12.0,5,5,5,5.0,19,19.0,0,5,0
9258,तुण्डकेरिका,11,1,12,12.0,6,5,5,5.0,19,19.0,1,5,0
9259,तुंडकेरी,8,2,37,18.5,4,4,13,6.5,19,9.5,0,4,0
9260,तुण्डकेरी,9,2,37,18.5,5,4,13,6.5,19,9.5,1,4,0
9261,पाटद,4,1,12,12.0,3,1,5,5.0,19,19.0,0,2,0
9262,स्थूला,6,8,88,11.0,3,3,53,6.625,23,2.875,1,3,0
9263,नंदनवन,6,2,30,15.0,5,1,23,11.5,19,9.5,0,4,0
9264,बिनौला,6,1,5,5.0,3,3,3,3.0,0,0.0,0,3,0
9265,काकड़ा,6,5,28,5.6,3,3,64,12.8,0,0.0,0,2,0
9266,काँकड़ा,7,3,13,4.333333333333333,3,4,43,14.333333333333334,0,0.0,0,2,0
9267,काकरा,5,3,13,4.333333333333333,3,2,43,14.333333333333334,0,0.0,0,2,0
