id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3807,लहर,3,7,32,4.571428571428571,3,0,62,8.857142857142858,24,3.4285714285714284,0,2,0
3808,तरंग,4,8,33,4.125,3,1,65,8.125,24,3.0,0,2,0
3809,कल्लोल,6,2,26,13.0,4,2,10,5.0,14,7.0,1,2,0
3810,ऊर्मि,5,9,123,13.666666666666666,2,3,149,16.555555555555557,168,18.666666666666668,1,2,0
3811,हिलोर,5,1,13,13.0,3,2,2,2.0,3,3.0,0,2,0
3812,हिलोरा,6,1,13,13.0,3,3,2,2.0,3,3.0,0,3,0
3813,हिलकोरा,7,1,13,13.0,4,3,2,2.0,3,3.0,0,4,0
3814,हिलकोर,6,1,13,13.0,4,2,2,2.0,3,3.0,0,3,1
3815,मौज,3,3,37,12.333333333333334,2,1,26,8.666666666666666,3,1.0,0,1,1
3816,हिल्लोल,7,4,26,6.5,4,3,24,6.0,3,0.75,1,2,0
3817,अर्ण,4,5,92,18.4,2,2,54,10.8,60,12.0,1,1,1
3818,अलूला,5,3,40,13.333333333333334,2,3,85,28.333333333333332,15,5.0,0,3,0
3819,उमंग,4,3,34,11.333333333333334,2,2,53,17.666666666666668,10,3.3333333333333335,0,2,0
3820,धुन,3,4,33,8.25,2,1,84,21.0,16,4.0,0,1,1
3821,उमाह,4,1,8,8.0,2,2,16,16.0,0,0.0,0,2,0
3822,वलवला,5,1,8,8.0,4,1,16,16.0,0,0.0,0,3,0
