id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2134,ध्यान,5,5,54,10.8,3,2,79,15.8,9,1.8,1,2,0
2135,ख़याल,5,8,88,11.0,3,2,104,13.0,140,17.5,0,2,0
2136,खयाल,4,8,88,11.0,3,1,104,13.0,140,17.5,0,2,0
2137,ख़्याल,6,8,88,11.0,3,3,104,13.0,140,17.5,1,2,0
2138,ख्याल,5,8,88,11.0,3,2,104,13.0,140,17.5,1,2,0
2139,स्मृति,6,5,40,8.0,3,3,83,16.6,10,2.0,1,3,0
2140,याद,3,3,31,10.333333333333334,2,1,66,22.0,11,3.6666666666666665,0,1,0
2141,सुध,3,4,41,10.25,2,1,74,18.5,9,2.25,0,1,0
2142,सुधि,4,4,41,10.25,2,2,74,18.5,9,2.25,0,2,0
2143,तसव्वुर,7,4,46,11.5,5,2,68,17.0,110,27.5,1,3,0
2144,तसव्वर,6,4,46,11.5,5,1,68,17.0,110,27.5,1,3,0
2145,तसौवर,5,4,46,11.5,4,1,68,17.0,110,27.5,0,3,0
2146,गौर,3,2,10,5.0,2,1,30,15.0,2,1.0,0,1,0
2147,ग़ौर,4,1,8,8.0,2,2,15,15.0,2,2.0,0,1,0
2148,मनोयोग,6,2,11,5.5,4,2,23,11.5,2,1.0,0,3,0
2149,मनोन्नियोग,10,1,8,8.0,6,4,15,15.0,2,2.0,1,4,0
2150,अभिनिवेश,8,3,11,3.6666666666666665,4,4,69,23.0,2,0.6666666666666666,0,4,0
2151,फोकस,4,2,18,9.0,3,1,17,8.5,2,1.0,0,2,0
2152,परवाह,5,3,31,10.333333333333334,4,1,23,7.666666666666667,15,5.0,0,3,0
2153,लिहाज,5,5,79,15.8,3,2,67,13.4,73,14.6,0,2,0
2154,लिहाज़,6,5,79,15.8,3,3,67,13.4,73,14.6,0,2,0
2155,तवज्जोह,7,1,15,15.0,5,2,1,1.0,2,2.0,1,3,0
2156,तवज्जो,6,1,15,15.0,4,2,1,1.0,2,2.0,1,3,0
2157,तवज्जह,6,1,15,15.0,5,1,1,1.0,2,2.0,1,3,0
2158,अभिज्ञान,8,5,54,10.8,4,4,21,4.2,216,43.2,1,3,0
2159,ध्यानयोग,8,1,4,4.0,5,3,13,13.0,0,0.0,1,4,0
