id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5579,आनन्दित,7,1,36,36.0,4,3,0,0.0,0,0.0,1,3,0
5580,प्रसन्न,7,1,36,36.0,5,2,0,0.0,0,0.0,2,3,0
5581,ख़ुश,4,1,36,36.0,2,2,0,0.0,0,0.0,0,1,0
5582,खुश,3,1,36,36.0,2,1,0,0.0,0,0.0,0,1,0
5583,आनंदित,6,2,40,20.0,3,3,0,0.0,0,0.0,0,3,0
5584,पुलकित,6,2,39,19.5,4,2,0,0.0,0,0.0,0,3,0
5585,हर्षित,6,1,36,36.0,4,2,0,0.0,0,0.0,1,2,0
5586,विह्वल,6,1,36,36.0,4,2,0,0.0,0,0.0,1,2,0
5587,आमुदित,6,1,36,36.0,3,3,0,0.0,0,0.0,0,3,0
5588,आह्लादित,8,1,36,36.0,4,4,0,0.0,0,0.0,1,3,0
5589,मुदित,5,1,36,36.0,3,2,0,0.0,0,0.0,0,2,0
5590,प्रमुदित,8,1,36,36.0,5,3,0,0.0,0,0.0,1,4,0
5591,प्रफुल्ल,8,3,46,15.333333333333334,5,3,0,0.0,0,0.0,2,3,0
5592,परितुष्ट,8,1,36,36.0,5,3,0,0.0,0,0.0,1,3,0
5593,प्रफुल्लित,10,2,47,23.5,6,4,0,0.0,0,0.0,2,4,0
5594,प्रफुलित,8,2,47,23.5,5,3,0,0.0,0,0.0,1,4,0
5595,उल्लसित,7,1,36,36.0,4,3,0,0.0,0,0.0,1,3,0
5596,उल्लासित,8,1,36,36.0,4,4,0,0.0,0,0.0,1,3,0
5597,उल्लासी,7,1,36,36.0,3,4,0,0.0,0,0.0,1,3,0
5598,आनंदी,5,2,49,24.5,2,3,0,0.0,0,0.0,0,3,0
5599,आनन्दी,6,2,49,24.5,3,3,0,0.0,0,0.0,1,3,0
5600,अनंदी,5,1,2,2.0,2,3,6,6.0,0,0.0,0,3,0
5601,अनन्दी,6,1,2,2.0,3,3,6,6.0,0,0.0,1,3,0
5602,विनोदित,7,2,40,20.0,4,3,0,0.0,0,0.0,0,3,0
5603,तुष्ट,5,2,50,25.0,3,2,0,0.0,0,0.0,1,1,0
5604,प्रहर्षित,9,1,36,36.0,6,3,0,0.0,0,0.0,2,4,0
5605,शादमन,5,1,36,36.0,4,1,0,0.0,0,0.0,0,3,0
5606,शाद,3,2,20,10.0,2,1,10,5.0,344,172.0,0,1,0
5607,अम्लान,6,3,75,25.0,3,3,0,0.0,0,0.0,1,2,0
5608,अविषाद,6,1,36,36.0,3,3,0,0.0,0,0.0,0,3,0
5609,आमोदित,6,2,46,23.0,3,3,0,0.0,0,0.0,0,3,0
5610,हृष्ट,5,3,48,16.0,3,2,0,0.0,0,0.0,1,1,1
5611,हृषु,4,3,301,100.33333333333333,2,2,5,1.6666666666666667,102,34.0,0,2,0
5612,हरीरी,5,1,1,1.0,3,2,3,3.0,0,0.0,0,3,0
