id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2729,प्रसिद्ध,8,1,18,18.0,5,3,15,15.0,0,0.0,2,3,0
2730,नामी,4,1,18,18.0,2,2,15,15.0,0,0.0,0,2,1
2731,प्रख्यात,8,1,18,18.0,5,3,15,15.0,0,0.0,2,3,1
2732,विख्यात,7,1,18,18.0,4,3,15,15.0,0,0.0,1,2,0
2733,ख्यात,5,1,18,18.0,3,2,15,15.0,0,0.0,1,2,1
2734,मशहूर,5,1,18,18.0,4,1,15,15.0,0,0.0,0,3,0
2735,नामीगिरामी,10,1,18,18.0,5,5,15,15.0,0,0.0,0,5,0
2736,नामदार,6,1,18,18.0,4,2,15,15.0,0,0.0,0,3,0
2737,नामवर,5,1,18,18.0,4,1,15,15.0,0,0.0,0,3,0
2738,दिग्गज,6,2,25,12.5,4,2,77,38.5,46,23.0,1,2,0
2739,अभिख्यात,8,1,18,18.0,4,4,15,15.0,0,0.0,1,3,0
2740,आख्यात,6,1,18,18.0,3,3,15,15.0,0,0.0,1,2,0
2741,वचस्य,5,1,18,18.0,4,1,15,15.0,0,0.0,1,3,0
