id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2312,इकट्ठा,6,2,18,9.0,3,3,0,0.0,0,0.0,1,3,0
2313,एकत्रित,7,2,18,9.0,4,3,0,0.0,0,0.0,1,3,0
2314,एकत्र,5,2,18,9.0,3,2,0,0.0,0,0.0,1,3,0
2315,जमा,3,5,51,10.2,2,1,45,9.0,169,33.8,0,1,1
2316,समग्रीकृत,9,2,18,9.0,6,3,0,0.0,0,0.0,1,4,0
2317,इकतर,4,2,18,9.0,3,1,0,0.0,0,0.0,0,3,0
2318,इकत्र,5,2,18,9.0,3,2,0,0.0,0,0.0,1,3,0
2319,इकैठ,4,2,18,9.0,2,2,0,0.0,0,0.0,0,2,0
2320,समाहित,6,1,8,8.0,4,2,15,15.0,0,0.0,0,3,0
2321,समाहृत,6,1,10,10.0,4,2,0,0.0,0,0.0,0,3,0
