id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6130,सूत्र,5,7,34,4.857142857142857,3,2,51,7.285714285714286,3,0.42857142857142855,1,2,0
6131,फार्मूला,8,2,6,3.0,4,4,6,3.0,3,1.5,1,3,0
6132,फॉर्म्युला,10,2,6,3.0,5,5,6,3.0,3,1.5,2,3,0
6133,सुराग़,6,1,12,12.0,3,3,11,11.0,0,0.0,0,2,0
6134,सुराग,5,1,12,12.0,3,2,11,11.0,0,0.0,0,2,0
6135,टोह,3,3,28,9.333333333333334,2,1,20,6.666666666666667,1,0.3333333333333333,0,1,0
6136,कनसुई,5,2,13,6.5,3,2,19,9.5,0,0.0,0,3,0
6137,आहट,3,3,19,6.333333333333333,2,1,53,17.666666666666668,0,0.0,0,2,0
6138,धागा,4,1,11,11.0,2,2,8,8.0,0,0.0,0,2,0
6139,तागा,4,1,11,11.0,2,2,8,8.0,0,0.0,0,2,0
6140,डोरा,4,2,12,6.0,2,2,15,7.5,0,0.0,0,2,0
6141,डोर,3,2,14,7.0,2,1,14,7.0,7,3.5,0,1,0
6142,सूता,4,2,24,12.0,2,2,39,19.5,13,6.5,0,2,0
6143,तन्तु,5,5,30,6.0,3,2,31,6.2,70,14.0,1,2,0
6144,तंतु,4,5,30,6.0,2,2,31,6.2,70,14.0,0,2,0
6145,डोरी,4,3,22,7.333333333333333,2,2,15,5.0,119,39.666666666666664,0,2,0
