id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1706,औषधि,4,1,20,20.0,2,2,3,3.0,291,291.0,0,2,0
1707,औषध,3,1,20,20.0,2,1,3,3.0,291,291.0,0,2,0
1708,दवा,3,1,20,20.0,2,1,3,3.0,291,291.0,0,1,0
1709,दवाई,4,1,20,20.0,2,2,3,3.0,291,291.0,0,2,0
1710,दारू,4,3,54,18.0,2,2,16,5.333333333333333,354,118.0,0,2,0
1711,अगद,3,1,20,20.0,2,1,3,3.0,291,291.0,0,2,0
1712,वीरुध,5,2,36,18.0,3,2,5,2.5,713,356.5,0,2,0
1713,वीरुधा,6,1,20,20.0,3,3,3,3.0,291,291.0,0,3,0
1714,भेषज,4,1,20,20.0,3,1,3,3.0,291,291.0,0,2,0
1715,भैषज्य,6,1,20,20.0,4,2,3,3.0,291,291.0,1,3,0
1716,भैषज,4,2,31,15.5,3,1,11,5.5,292,146.0,0,2,0
1717,दरमन,4,1,20,20.0,4,0,3,3.0,291,291.0,0,3,0
1718,दरमान,5,2,36,18.0,4,1,11,5.5,369,184.5,0,3,0
1719,पशुपति,6,4,236,59.0,4,2,56,14.0,356,89.0,0,3,1
1720,जैवातृक,7,3,189,63.0,4,3,6,2.0,332,110.66666666666667,0,3,0
1721,जैत्र,5,3,60,20.0,3,2,56,18.666666666666668,291,97.0,1,2,0
1722,मेडिसिन,7,1,20,20.0,4,3,3,3.0,291,291.0,0,3,0
