id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5044,साक्ष्य,7,2,23,11.5,4,3,15,7.5,4,2.0,2,2,0
5045,सबूत,4,1,12,12.0,3,1,11,11.0,4,4.0,0,2,0
5046,प्रमाण,6,1,12,12.0,4,2,11,11.0,4,4.0,1,3,0
5047,सुबूत,5,1,12,12.0,3,2,11,11.0,4,4.0,0,2,0
5048,शहादत,5,3,24,8.0,4,1,17,5.666666666666667,4,1.3333333333333333,0,3,0
5049,तस्दीक,6,4,44,11.0,4,2,43,10.75,4,1.0,1,2,0
5050,तसदीक,5,4,44,11.0,4,1,43,10.75,4,1.0,0,3,0
5051,तस्दीक़,7,4,44,11.0,4,3,43,10.75,4,1.0,1,2,0
5052,तसदीक़,6,4,44,11.0,4,2,43,10.75,4,1.0,0,3,0
5053,इजहार,5,4,38,9.5,3,2,27,6.75,36,9.0,0,3,0
5054,इज़हार,6,4,38,9.5,3,3,27,6.75,36,9.0,0,2,0
5055,गवाही,5,1,11,11.0,3,2,4,4.0,0,0.0,0,3,0
5056,साक्षिता,8,1,11,11.0,4,4,4,4.0,0,0.0,1,3,0
