id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
13675,उज्ज्वल,7,4,78,19.5,4,3,0,0.0,0,0.0,2,2,0
13676,स्वच्छ,6,5,61,12.2,4,2,0,0.0,0,0.0,2,2,0
13677,धुला,4,1,15,15.0,2,2,0,0.0,0,0.0,0,2,0
13678,उज्वल,5,1,15,15.0,3,2,0,0.0,0,0.0,1,2,0
13679,उज्जल,5,1,3,3.0,3,2,5,5.0,0,0.0,1,2,0
13680,उजर,3,2,22,11.0,2,1,0,0.0,0,0.0,0,2,0
13681,उजरा,4,3,30,10.0,2,2,0,0.0,0,0.0,0,2,0
13682,उज्जर,5,2,37,18.5,3,2,0,0.0,0,0.0,1,2,0
13683,साधुजात,7,2,52,26.0,4,3,0,0.0,0,0.0,0,3,0
13684,प्रज्वलित,9,2,9,4.5,6,3,0,0.0,0,0.0,2,4,0
13685,प्रज्ज्वलित,11,1,7,7.0,7,4,0,0.0,0,0.0,3,4,0
13686,आदीपित,6,1,7,7.0,3,3,0,0.0,0,0.0,0,3,0
13687,आदिप्त,6,1,7,7.0,3,3,0,0.0,0,0.0,1,2,0
13688,धवल,3,2,23,11.5,3,0,0,0.0,0,0.0,0,2,0
13689,धवला,4,1,11,11.0,3,1,19,19.0,0,0.0,0,2,0
13690,धौला,4,1,6,6.0,2,2,16,16.0,0,0.0,0,2,0
13691,धौल,3,3,11,3.6666666666666665,2,1,37,12.333333333333334,0,0.0,0,1,0
13692,रजत,3,1,25,25.0,3,0,1,1.0,0,0.0,0,2,0
13693,धौत,3,2,25,12.5,2,1,0,0.0,0,0.0,0,1,0
13694,शुभ्र,5,12,163,13.583333333333334,3,2,106,8.833333333333334,32,2.6666666666666665,1,2,0
13695,फक,2,2,29,14.5,2,0,0,0.0,0,0.0,0,1,0
13696,तेजोमंडित,9,1,34,34.0,5,4,0,0.0,0,0.0,0,4,0
13697,तेजपूर्ण,8,1,34,34.0,5,3,0,0.0,0,0.0,1,3,1
13698,कांतिमान,8,1,34,34.0,4,4,0,0.0,0,0.0,0,3,0
13699,कान्तिमान,9,1,34,34.0,5,4,0,0.0,0,0.0,1,3,1
13700,कांतिमान्,9,1,34,34.0,4,5,0,0.0,0,0.0,1,3,1
13701,कान्तिमान्,10,1,34,34.0,5,5,0,0.0,0,0.0,2,3,1
13702,कांतिमय,7,2,65,32.5,4,3,64,32.0,16,8.0,0,3,0
13703,कान्तिमय,8,1,34,34.0,5,3,0,0.0,0,0.0,1,3,0
13704,कांतियुक्त,10,1,34,34.0,5,5,0,0.0,0,0.0,1,3,0
13705,कान्तियुक्त,11,1,34,34.0,6,5,0,0.0,0,0.0,2,3,0
13706,जाज्वल्यमान,11,1,34,34.0,7,4,0,0.0,0,0.0,2,4,0
13707,देदीप्यमान,10,1,34,34.0,6,4,0,0.0,0,0.0,1,4,0
13708,प्रकाशमान,9,2,49,24.5,6,3,0,0.0,0,0.0,1,5,1
13709,दमकता,5,1,40,40.0,4,1,49,49.0,14,14.0,0,3,0
13710,आलोकित,6,2,49,24.5,3,3,0,0.0,0,0.0,0,3,1
13711,ज्योतित,7,2,49,24.5,4,3,0,0.0,0,0.0,1,3,0
13712,दीप्त,5,1,16,16.0,3,2,2,2.0,2,2.0,1,1,0
13713,जगमग,4,1,34,34.0,4,0,0,0.0,0,0.0,0,3,0
13714,प्रकाशवान,9,1,34,34.0,6,3,0,0.0,0,0.0,1,5,1
13715,द्युतिमान्,10,3,6,2.0,5,5,6,2.0,0,0.0,2,4,1
13716,द्युतिमान,9,3,6,2.0,5,4,6,2.0,0,0.0,1,4,0
13717,द्युत,5,1,34,34.0,3,2,0,0.0,0,0.0,1,2,0
13718,द्युतिमंत,9,1,34,34.0,5,4,0,0.0,0,0.0,1,4,0
13719,द्युतिमन्त,10,1,34,34.0,6,4,0,0.0,0,0.0,2,4,0
