id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2042,फिजा,4,1,25,25.0,2,2,15,15.0,2,2.0,0,2,0
2043,शोभा,4,5,78,15.6,2,2,37,7.4,12,2.4,0,2,0
2044,छवि,3,7,68,9.714285714285714,2,1,51,7.285714285714286,28,4.0,0,1,0
2045,छटा,3,2,27,13.5,2,1,31,15.5,2,1.0,0,1,0
2046,सौन्दर्य,8,2,55,27.5,5,3,30,15.0,8,4.0,2,3,1
2047,सौंदर्य,7,2,55,27.5,4,3,30,15.0,8,4.0,1,3,1
2048,कांति,5,2,65,32.5,2,3,64,32.0,16,8.0,0,2,1
2049,कान्ति,6,2,65,32.5,3,3,64,32.0,16,8.0,1,2,0
2050,दीप्ति,6,3,114,38.0,3,3,77,25.666666666666668,158,52.666666666666664,1,2,1
2051,रमणीयता,7,2,55,27.5,5,2,30,15.0,8,4.0,0,4,0
2052,बहार,4,7,85,12.142857142857142,3,1,86,12.285714285714286,8,1.1428571428571428,0,2,0
2053,सुन्दरता,8,2,55,27.5,5,3,30,15.0,8,4.0,1,3,0
2054,सुंदरता,7,2,55,27.5,4,3,30,15.0,8,4.0,0,3,0
2055,जल्वा,5,2,55,27.5,3,2,30,15.0,8,4.0,1,2,0
2056,जलवा,4,2,55,27.5,3,1,30,15.0,8,4.0,0,2,0
2057,जीनत,4,3,55,18.333333333333332,3,1,34,11.333333333333334,13,4.333333333333333,0,2,0
2058,ज़ीनत,5,3,55,18.333333333333332,3,2,34,11.333333333333334,13,4.333333333333333,0,2,0
2059,फिज़ा,5,1,25,25.0,2,3,15,15.0,2,2.0,0,2,0
2060,छबि,3,5,50,10.0,2,1,41,8.2,28,5.6,0,1,0
2061,इंदिरा,6,4,85,21.25,2,4,33,8.25,7,1.75,0,3,0
2062,इन्दिरा,7,4,85,21.25,3,4,33,8.25,7,1.75,1,3,0
2063,ज़ेब,4,3,35,11.666666666666666,2,2,22,7.333333333333333,2,0.6666666666666666,0,1,0
2064,धाम,3,13,383,29.46153846153846,2,1,246,18.923076923076923,254,19.53846153846154,0,1,1
2065,हुस्न,5,4,69,17.25,3,2,74,18.5,17,4.25,1,1,1
