id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
763,प्रणाली,7,3,12,4.0,4,3,32,10.666666666666666,175,58.333333333333336,1,4,1
764,प्रक्रिया,9,2,9,4.5,5,4,16,8.0,139,69.5,2,4,1
765,क्रिया,6,6,28,4.666666666666667,3,3,21,3.5,487,81.16666666666667,1,3,1
766,पद्धति,6,2,31,15.5,4,2,16,8.0,191,95.5,1,2,1
767,प्रोसेस,7,1,6,6.0,4,3,8,8.0,139,139.0,1,3,1
768,पदवी,4,3,34,11.333333333333334,3,1,28,9.333333333333334,275,91.66666666666667,0,2,1
769,तंत्र,5,7,52,7.428571428571429,3,2,57,8.142857142857142,159,22.714285714285715,1,2,1
770,तन्त्र,6,7,52,7.428571428571429,4,2,57,8.142857142857142,159,22.714285714285715,2,2,1
771,व्यवस्था,8,4,27,6.75,5,3,62,15.5,134,33.5,2,4,1
772,नाला,4,2,11,5.5,2,2,9,4.5,1,0.5,0,2,1
