id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
7214,व्यापारिक,9,1,13,13.0,5,4,0,0.0,0,0.0,1,4,0
7215,व्यापारीय,9,1,13,13.0,5,4,0,0.0,0,0.0,1,5,0
7216,वाणिज्यिक,9,1,13,13.0,5,4,0,0.0,0,0.0,1,3,0
7217,व्यवसायिक,9,1,13,13.0,6,3,0,0.0,0,0.0,1,5,0
7218,व्यावसायिक,10,1,13,13.0,6,4,0,0.0,0,0.0,1,5,0
7219,कारोबारी,8,1,8,8.0,4,4,15,15.0,44,44.0,0,4,0
7220,कारबारी,7,1,8,8.0,4,3,15,15.0,44,44.0,0,4,1
7221,पेशावर,6,2,9,4.5,4,2,23,11.5,44,22.0,0,3,0
7222,पेशेवर,6,1,8,8.0,4,2,15,15.0,44,44.0,0,3,1
7223,तिज़ारती,8,1,13,13.0,4,4,0,0.0,0,0.0,0,3,0
7224,तिजारती,7,1,13,13.0,4,3,0,0.0,0,0.0,0,3,0
7225,कमर्शियल,8,1,13,13.0,6,2,0,0.0,0,0.0,1,4,0
7226,कमर्शल,6,1,13,13.0,5,1,0,0.0,0,0.0,1,3,0
