id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2325,विभाजन,6,2,20,10.0,4,2,9,4.5,1,0.5,0,3,0
2326,बँटवारा,7,2,16,8.0,4,3,9,4.5,9,4.5,0,4,1
2327,भाजन,4,1,13,13.0,3,1,1,1.0,1,1.0,0,2,1
2328,विखंडन,6,2,18,9.0,4,2,9,4.5,1,0.5,0,3,1
2329,विखण्डन,7,2,18,9.0,5,2,9,4.5,1,0.5,1,3,1
2330,अवच्छेदन,8,2,24,12.0,5,3,9,4.5,5,2.5,1,4,1
2331,बँटाई,5,4,19,4.75,2,3,38,9.5,9,2.25,0,2,1
2332,तकसीम,5,2,20,10.0,4,1,9,4.5,1,0.5,0,3,0
2333,तक़सीम,6,2,20,10.0,4,2,9,4.5,1,0.5,0,2,0
2334,तक्सीम,6,2,20,10.0,4,2,9,4.5,1,0.5,1,2,0
2335,तक़्सीम,7,2,20,10.0,4,3,9,4.5,1,0.5,1,0,0
