id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2255,ओठ,2,1,10,10.0,1,1,6,6.0,9,9.0,0,1,1
2256,होंठ,4,1,10,10.0,2,2,6,6.0,9,9.0,0,1,1
2257,ओष्ठ,4,1,10,10.0,2,2,6,6.0,9,9.0,1,1,1
2258,अधर,3,2,13,6.5,2,1,10,5.0,9,4.5,0,2,0
2259,ओंठ,3,1,10,10.0,1,2,6,6.0,9,9.0,0,1,0
2260,लब,2,1,10,10.0,2,0,6,6.0,9,9.0,0,1,1
2261,होठ,3,1,10,10.0,2,1,6,6.0,9,9.0,0,1,0
2262,रदनच्छद,7,1,10,10.0,6,1,6,6.0,9,9.0,1,4,0
2263,रदच्छद,6,1,10,10.0,5,1,6,6.0,9,9.0,1,3,0
2264,रदछद,4,1,10,10.0,4,0,6,6.0,9,9.0,0,3,1
