id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11541,समुद्र,6,3,86,28.666666666666668,4,2,14,4.666666666666667,33,11.0,1,3,0
11542,सागर,4,7,104,14.857142857142858,3,1,41,5.857142857142857,33,4.714285714285714,0,2,0
11543,सिंधु,5,6,109,18.166666666666668,2,3,87,14.5,33,5.5,0,2,0
11544,सिन्धु,6,6,109,18.166666666666668,3,3,87,14.5,33,5.5,1,2,0
11545,अंबुधि,6,1,79,79.0,2,4,8,8.0,33,33.0,0,3,0
11546,अम्बुधि,7,1,79,79.0,3,4,8,8.0,33,33.0,1,3,0
11547,पयोधि,5,1,79,79.0,3,2,8,8.0,33,33.0,0,3,1
11548,तोयनिधि,7,1,79,79.0,4,3,8,8.0,33,33.0,0,4,0
11549,पयोनिधि,7,1,79,79.0,4,3,8,8.0,33,33.0,0,4,0
11550,वारिधि,6,1,79,79.0,3,3,8,8.0,33,33.0,0,3,1
11551,जलधि,4,1,79,79.0,3,1,8,8.0,33,33.0,0,2,1
11552,जलनिधि,6,1,79,79.0,4,2,8,8.0,33,33.0,0,4,0
11553,समुन्दर,7,1,79,79.0,5,2,8,8.0,33,33.0,1,3,1
11554,समुंदर,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,0
11555,समन्दर,6,1,79,79.0,5,1,8,8.0,33,33.0,1,3,0
11556,समंदर,5,1,79,79.0,4,1,8,8.0,33,33.0,0,3,1
11557,रत्नाकर,7,2,82,41.0,5,2,14,7.0,33,16.5,1,3,0
11558,तिमिकोश,7,1,79,79.0,4,3,8,8.0,33,33.0,0,3,0
11559,वारिनिधि,8,1,79,79.0,4,4,8,8.0,33,33.0,0,4,0
11560,अपांनाथ,7,1,79,79.0,3,4,8,8.0,33,33.0,0,3,1
11561,अपांनिधि,8,1,79,79.0,3,5,8,8.0,33,33.0,0,4,1
11562,अपांपति,7,2,118,59.0,3,4,45,22.5,33,16.5,0,3,1
11563,जलपति,5,3,126,42.0,4,1,51,17.0,33,11.0,0,3,0
11564,वारींद्र,8,1,79,79.0,4,4,8,8.0,33,33.0,1,3,0
11565,वारीन्द्र,9,1,79,79.0,5,4,8,8.0,33,33.0,2,3,0
11566,वारिराशि,8,1,79,79.0,4,4,8,8.0,33,33.0,0,4,1
11567,वारीश,5,1,79,79.0,3,2,8,8.0,33,33.0,0,2,0
11568,पाथोधि,6,1,79,79.0,3,3,8,8.0,33,33.0,0,3,1
11569,मगरधर,5,1,79,79.0,5,0,8,8.0,33,33.0,0,4,1
11570,अबिंधन,6,2,89,44.5,3,3,83,41.5,33,16.5,0,3,0
11571,अबिन्धन,7,2,89,44.5,4,3,83,41.5,33,16.5,1,3,0
11572,नदीश,4,1,79,79.0,3,1,8,8.0,33,33.0,0,2,1
11573,नदीपति,6,2,118,59.0,4,2,45,22.5,33,16.5,0,3,1
11574,नदीकांत,7,4,146,36.5,4,3,50,12.5,33,8.25,0,3,0
11575,नदीकान्त,8,4,146,36.5,5,3,50,12.5,33,8.25,1,3,0
11576,नदराज,5,1,79,79.0,4,1,8,8.0,33,33.0,0,3,0
11577,नदीन,4,3,128,42.666666666666664,3,1,82,27.333333333333332,33,11.0,0,2,0
11578,तोयधि,5,1,79,79.0,3,2,8,8.0,33,33.0,0,2,0
11579,नदीभल्लातक,10,2,118,59.0,7,3,45,22.5,33,16.5,1,5,0
11580,झषनिकेत,7,2,88,44.0,5,2,22,11.0,64,32.0,0,4,0
11581,तोयराज,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,0
11582,तोयराशि,7,1,79,79.0,4,3,8,8.0,33,33.0,0,4,0
11583,पाथोनिधि,8,1,79,79.0,4,4,8,8.0,33,33.0,0,4,0
11584,अमीनिधि,7,2,194,97.0,3,4,9,4.5,67,33.5,0,4,1
11585,शुद्धोद,7,1,79,79.0,4,3,8,8.0,33,33.0,1,2,0
11586,तीवर,4,2,95,47.5,3,1,23,11.5,52,26.0,0,2,0
11587,तरंत,4,3,150,50.0,3,1,22,7.333333333333333,543,181.0,0,2,1
11588,तरन्त,5,3,150,50.0,4,1,22,7.333333333333333,543,181.0,1,2,0
11589,जलेश,4,2,118,59.0,3,1,45,22.5,33,16.5,0,2,0
11590,जलेश्वर,7,2,118,59.0,5,2,45,22.5,33,16.5,1,3,1
11591,अवधिमान,7,1,79,79.0,4,3,8,8.0,33,33.0,0,4,0
11592,अवारपार,7,1,79,79.0,4,3,8,8.0,33,33.0,0,4,1
11593,रत्नगर्भ,8,2,119,59.5,6,2,58,29.0,33,16.5,2,3,0
11594,तोयालय,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,1
11595,परांगव,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,0
11596,मकरांक,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,0
11597,मकरध्वज,7,3,85,28.333333333333332,6,1,31,10.333333333333334,33,11.0,1,4,0
11598,मकरालय,6,1,79,79.0,5,1,8,8.0,33,33.0,0,4,0
11599,मकरावास,7,1,79,79.0,5,2,8,8.0,33,33.0,0,4,0
11600,यादईश,5,1,79,79.0,3,2,8,8.0,33,33.0,0,2,1
11601,पाथनाथ,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,0
11602,पाथनिधि,7,1,79,79.0,4,3,8,8.0,33,33.0,0,4,1
11603,वरुणालय,7,1,79,79.0,5,2,8,8.0,33,33.0,0,4,0
11604,वरुणवास,7,1,79,79.0,5,2,8,8.0,33,33.0,0,4,1
11605,अधिरथी,6,2,168,84.0,3,3,45,22.5,33,16.5,0,3,1
11606,यादःपति,7,2,118,59.0,4,3,45,22.5,33,16.5,0,3,0
11607,वरुणोद,6,1,79,79.0,4,2,8,8.0,33,33.0,0,3,1
11608,सलिलपति,7,2,118,59.0,5,2,45,22.5,33,16.5,0,4,1
11609,सलिलराज,7,2,118,59.0,5,2,45,22.5,33,16.5,0,4,1
11610,भण्डार,6,11,103,9.363636363636363,4,2,138,12.545454545454545,28,2.5454545454545454,1,2,0
11611,खान,3,4,17,4.25,2,1,31,7.75,7,1.75,0,1,0
