id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8301,रंगीन,5,4,38,9.5,3,2,0,0.0,0,0.0,0,2,0
8302,रंगदार,6,1,1,1.0,4,2,12,12.0,0,0.0,0,3,0
8303,रङ्गीन,6,1,8,8.0,4,2,0,0.0,0,0.0,1,2,0
8304,रङ्गदार,7,1,8,8.0,5,2,0,0.0,0,0.0,1,3,0
8305,रंगा,4,5,22,4.4,2,2,53,10.6,27,5.4,0,2,0
8306,रागी,4,5,33,6.6,2,2,55,11.0,4,0.8,0,2,0
8307,रोचक,4,1,6,6.0,3,1,0,0.0,0,0.0,0,2,0
8308,चटपटा,5,2,8,4.0,4,1,0,0.0,0,0.0,0,3,0
8309,मजेदार,6,2,24,12.0,4,2,0,0.0,0,0.0,0,3,0
8310,मज़ेदार,7,2,24,12.0,4,3,0,0.0,0,0.0,0,3,0
8311,विलासी,6,2,29,14.5,3,3,52,26.0,2,1.0,0,3,0
8312,ऐयाश,4,2,19,9.5,2,2,20,10.0,0,0.0,0,2,0
8313,अय्याश,6,1,11,11.0,3,3,14,14.0,0,0.0,1,2,0
8314,रंगीनमिज़ाज,11,1,12,12.0,6,5,0,0.0,0,0.0,0,5,0
8315,रंगीनमिजाज,10,1,12,12.0,6,4,0,0.0,0,0.0,0,5,0
8316,शौक़ीन,6,1,3,3.0,3,3,15,15.0,0,0.0,0,2,0
8317,शौकीन,5,1,3,3.0,3,2,15,15.0,0,0.0,0,2,0
8318,रँगीला,6,3,34,11.333333333333334,3,3,0,0.0,0,0.0,0,3,0
8319,रंगीला,6,4,35,8.75,3,3,0,0.0,0,0.0,0,3,0
8320,भोगलिप्त,8,1,12,12.0,5,3,0,0.0,0,0.0,1,3,0
8321,भोगलिप्सु,9,1,12,12.0,5,4,0,0.0,0,0.0,1,4,0
8322,रसिक,4,1,20,20.0,3,1,43,43.0,2,2.0,0,2,0
8323,रसवंत,5,2,21,10.5,4,1,0,0.0,0,0.0,0,3,0
8324,रसिया,5,1,1,1.0,3,2,10,10.0,0,0.0,0,3,0
8325,मनचला,5,1,12,12.0,4,1,0,0.0,0,0.0,0,3,0
8326,रसिकमिज़ाज,10,1,12,12.0,6,4,0,0.0,0,0.0,0,5,0
8327,रसिकमिजाज,9,1,12,12.0,6,3,0,0.0,0,0.0,0,5,0
8328,दिलचला,6,2,24,12.0,4,2,0,0.0,0,0.0,0,3,0
8329,तबीयतदार,8,2,17,8.5,6,2,0,0.0,0,0.0,0,5,0
8330,सरस,3,2,16,8.0,3,0,16,8.0,44,22.0,0,2,1
