id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3774,द्रुतगति,8,2,14,7.0,5,3,0,0.0,0,0.0,1,4,0
3775,द्रुतगामी,9,2,14,7.0,5,4,0,0.0,0,0.0,1,5,0
3776,तीव्रगामी,9,1,10,10.0,5,4,0,0.0,0,0.0,1,4,0
3777,शीघ्रगामी,9,1,10,10.0,5,4,0,0.0,0,0.0,1,4,0
3778,आशुग,4,2,74,37.0,2,2,6,3.0,134,67.0,0,2,0
3779,चलबाँक,6,1,10,10.0,4,2,0,0.0,0,0.0,0,3,0
3780,आसुग,4,1,10,10.0,2,2,0,0.0,0,0.0,0,2,0
3781,तेज,3,3,64,21.333333333333332,2,1,63,21.0,35,11.666666666666666,0,1,1
3782,तेज़,4,1,14,14.0,2,2,3,3.0,21,21.0,0,1,0
3783,फास्ट,5,1,10,10.0,3,2,0,0.0,0,0.0,1,1,0
