id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6884,साँड़,5,1,15,15.0,2,3,6,6.0,9,9.0,0,1,0
6885,साड़,4,1,15,15.0,2,2,6,6.0,9,9.0,0,1,0
6886,वृष,3,3,35,11.666666666666666,2,1,11,3.6666666666666665,9,3.0,0,1,0
6887,वृषण,4,5,203,40.6,3,1,62,12.4,144,28.8,0,2,0
6888,वृषभ,4,4,39,9.75,3,1,69,17.25,57,14.25,0,2,0
6889,सांड,4,1,15,15.0,2,2,6,6.0,9,9.0,0,1,0
6890,धाकड़,5,2,17,8.5,3,2,21,10.5,9,4.5,0,2,0
6891,गवीश,4,1,15,15.0,3,1,6,6.0,9,9.0,0,2,0
6892,अनड्वान्,8,2,128,64.0,4,4,8,4.0,16,8.0,2,3,0
6893,शंड,3,2,26,13.0,2,1,13,6.5,10,5.0,0,1,0
6894,वृषेंद्र,8,2,31,15.5,4,4,12,6.0,57,28.5,1,3,0
6895,वृषेन्द्र,9,2,31,15.5,5,4,12,6.0,57,28.5,2,3,0
6896,षंड,3,4,30,7.5,2,1,17,4.25,10,2.5,0,1,0
6897,षण्ड,4,4,30,7.5,3,1,17,4.25,10,2.5,1,1,0
6898,मदकट,4,1,15,15.0,4,0,6,6.0,9,9.0,0,3,0
