id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15527,कांचन,5,1,53,53.0,3,2,1,1.0,12,12.0,0,2,1
15528,सोना,4,3,80,26.666666666666668,2,2,45,15.0,13,4.333333333333333,0,2,0
15529,स्वर्ण,6,1,53,53.0,4,2,1,1.0,12,12.0,2,2,0
15530,कंचन,4,4,107,26.75,3,1,13,3.25,167,41.75,0,2,0
15531,हेम,3,5,99,19.8,2,1,75,15.0,16,3.2,0,1,0
15532,सुवरन,5,1,53,53.0,4,1,1,1.0,12,12.0,0,3,0
15533,सुवर्ण,6,4,83,20.75,4,2,8,2.0,17,4.25,1,2,0
15534,कञ्चन,5,1,53,53.0,4,1,1,1.0,12,12.0,1,2,1
15535,काञ्चन,6,1,53,53.0,4,2,1,1.0,12,12.0,1,2,1
15536,वरवर्ण,6,1,53,53.0,5,1,1,1.0,12,12.0,1,3,1
15537,शातकुंभ,7,4,120,30.0,4,3,77,19.25,30,7.5,0,3,1
15538,शातकुम्भ,8,4,120,30.0,5,3,77,19.25,30,7.5,1,3,0
15539,शातकौंभ,7,1,53,53.0,4,3,1,1.0,12,12.0,0,3,1
15540,शातकौम्भ,8,1,53,53.0,5,3,1,1.0,12,12.0,1,3,0
15541,चामीकर,6,2,81,40.5,4,2,3,1.5,17,8.5,0,3,1
15542,पुरुद,5,1,53,53.0,3,2,1,1.0,12,12.0,0,2,1
15543,ज़र,3,3,103,34.333333333333336,2,1,5,1.6666666666666667,162,54.0,0,1,1
15544,वर्णि,5,1,53,53.0,3,2,1,1.0,12,12.0,1,2,1
15545,श्रीमत्कुंभ,11,1,53,53.0,6,5,1,1.0,12,12.0,2,4,0
15546,श्रीमत्कुम्भ,12,1,53,53.0,7,5,1,1.0,12,12.0,3,4,1
15547,रसविरोधक,8,1,53,53.0,6,2,1,1.0,12,12.0,0,5,1
15548,शतकुंभ,6,2,64,32.0,4,2,27,13.5,12,6.0,0,3,0
15549,शतकुम्भ,7,2,64,32.0,5,2,27,13.5,12,6.0,1,3,1
15550,शतकौंभ,6,1,53,53.0,4,2,1,1.0,12,12.0,0,3,1
15551,शतकौंभक,7,1,53,53.0,5,2,1,1.0,12,12.0,0,4,1
15552,शतकौम्भ,7,1,53,53.0,5,2,1,1.0,12,12.0,1,3,1
15553,शतकौम्भक,8,1,53,53.0,6,2,1,1.0,12,12.0,1,4,1
15554,शतखंड,5,1,53,53.0,4,1,1,1.0,12,12.0,0,3,1
15555,शतखण्ड,6,1,53,53.0,5,1,1,1.0,12,12.0,1,3,1
15556,अश्मकर,6,1,53,53.0,4,2,1,1.0,12,12.0,1,3,0
15557,अष्टापद,7,4,113,28.25,4,3,50,12.5,20,5.0,1,3,0
15558,मरुत्,5,3,112,37.333333333333336,3,2,41,13.666666666666666,110,36.666666666666664,1,2,1
15559,दत्र,4,2,78,39.0,3,1,4,2.0,162,81.0,1,2,1
15560,तार्क्ष्य,9,8,195,24.375,5,4,115,14.375,230,28.75,3,2,1
15561,गोल्ड,5,1,53,53.0,3,2,1,1.0,12,12.0,1,1,0
15562,अग्नि,5,14,256,18.285714285714285,2,3,196,14.0,105,7.5,1,2,0
