id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12703,गुलामी,6,2,13,6.5,3,3,18,9.0,5,2.5,0,3,0
12704,पराधीनता,8,1,8,8.0,5,3,10,10.0,5,5.0,0,4,0
12705,ग़ुलामी,7,2,13,6.5,3,4,18,9.0,5,2.5,0,3,0
12706,दासता,5,2,13,6.5,3,2,18,9.0,5,2.5,0,2,0
12707,परतंत्रता,9,1,8,8.0,6,3,10,10.0,5,5.0,1,4,0
12708,अमुक्ति,7,2,9,4.5,3,4,11,5.5,5,2.5,1,3,0
12709,अस्वातंत्र्य,12,1,8,8.0,6,6,10,10.0,5,5.0,3,4,0
12710,अस्वातन्त्र्य,13,1,8,8.0,7,6,10,10.0,5,5.0,4,4,0
12711,दासत्व,6,1,5,5.0,4,2,8,8.0,0,0.0,1,2,0
12712,दास्य,5,2,7,3.5,3,2,9,4.5,0,0.0,1,2,0
