id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4363,बहाव,4,2,17,8.5,3,1,6,3.0,22,11.0,0,2,0
4364,प्रवाह,6,4,22,5.5,4,2,12,3.0,22,5.5,1,3,0
4365,धारा,4,5,26,5.2,2,2,18,3.6,22,4.4,0,2,0
4366,धार,3,6,29,4.833333333333333,2,1,30,5.0,22,3.6666666666666665,0,1,0
4367,वेग,3,5,52,10.4,2,1,46,9.2,22,4.4,0,1,0
4368,रवानी,5,3,37,12.333333333333334,3,2,31,10.333333333333334,32,10.666666666666666,0,3,0
4369,आस्यंदन,7,2,24,12.0,4,3,2,1.0,22,11.0,1,3,0
4370,आस्यन्दन,8,2,24,12.0,5,3,2,1.0,22,11.0,2,3,0
4371,आस्राव,6,2,14,7.0,3,3,6,3.0,25,12.5,1,2,0
4372,परिष्यंद,8,1,7,7.0,5,3,5,5.0,3,3.0,1,3,0
4373,स्रोत,5,7,40,5.714285714285714,3,2,71,10.142857142857142,8,1.1428571428571428,1,2,1
