id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1289,गहन,3,5,61,12.2,3,0,0,0.0,0,0.0,0,2,1
1290,कठिन,4,4,64,16.0,3,1,0,0.0,0,0.0,0,2,1
1291,विकट,4,2,2,1.0,3,1,57,28.5,0,0.0,0,2,0
1292,प्रचंड,6,1,2,2.0,4,2,7,7.0,0,0.0,1,3,1
1293,प्रचण्ड,7,1,2,2.0,5,2,7,7.0,0,0.0,2,3,1
1294,मुश्किल,7,1,15,15.0,4,3,15,15.0,17,17.0,1,2,0
1295,असहज,4,2,35,17.5,3,1,0,0.0,0,0.0,0,3,0
1296,गहरा,4,5,57,11.4,3,1,0,0.0,0,0.0,0,2,0
1297,अटपट,4,3,77,25.666666666666668,3,1,0,0.0,0,0.0,0,3,1
1298,अटपटा,5,3,77,25.666666666666668,3,2,0,0.0,0,0.0,0,3,0
1299,विषम,4,6,43,7.166666666666667,3,1,18,3.0,18,3.0,0,2,1
1300,दुर्दम,6,1,1,1.0,4,2,2,2.0,0,0.0,1,2,1
1301,अवघट,4,1,6,6.0,3,1,5,5.0,4,4.0,0,3,1
1302,दुर्घट,6,1,28,28.0,4,2,0,0.0,0,0.0,1,2,0
1303,कुघट,4,1,28,28.0,3,1,0,0.0,0,0.0,0,2,1
1304,असूझ,4,3,92,30.666666666666668,2,2,0,0.0,0,0.0,0,2,1
1305,कहर,3,2,58,29.0,3,0,26,13.0,38,19.0,0,2,1
1306,जबरदस्त,7,4,93,23.25,6,1,0,0.0,0,0.0,1,4,1
1307,ज़बरदस्त,8,4,93,23.25,6,2,0,0.0,0,0.0,1,4,0
1308,जबर्दस्त,8,4,93,23.25,6,2,0,0.0,0,0.0,2,3,1
1309,ज़बर्दस्त,9,4,93,23.25,6,3,0,0.0,0,0.0,2,3,1
1310,जबरजस्त,7,4,93,23.25,6,1,0,0.0,0,0.0,1,4,1
1311,जबर,3,3,88,29.333333333333332,3,0,0,0.0,0,0.0,0,2,0
1312,ज़बर,4,3,88,29.333333333333332,3,1,0,0.0,0,0.0,0,2,0
1313,दुशवार,6,3,50,16.666666666666668,4,2,0,0.0,0,0.0,0,3,1
1314,दुश्वार,7,3,50,16.666666666666668,4,3,0,0.0,0,0.0,1,2,1
1315,सघन,3,3,16,5.333333333333333,3,0,0,0.0,0,0.0,0,2,0
1316,घना,3,2,15,7.5,2,1,0,0.0,0,0.0,0,1,1
1317,घनेरा,5,1,13,13.0,3,2,0,0.0,0,0.0,0,3,0
1318,निविड़,6,3,30,10.0,3,3,0,0.0,0,0.0,0,2,0
1319,गझिन,4,1,13,13.0,3,1,0,0.0,0,0.0,0,2,0
1320,गुंजान,6,1,13,13.0,3,3,0,0.0,0,0.0,0,2,0
1321,अविरल,5,1,13,13.0,3,2,0,0.0,0,0.0,0,3,0
1322,अबिरल,5,1,13,13.0,3,2,0,0.0,0,0.0,0,3,0
1323,बीझा,4,2,38,19.0,2,2,0,0.0,0,0.0,0,2,0
1324,निविरीस,7,2,15,7.5,4,3,0,0.0,0,0.0,0,3,0
1325,अथाह,4,1,9,9.0,2,2,0,0.0,0,0.0,0,2,0
1326,अगाध,4,3,79,26.333333333333332,2,2,0,0.0,0,0.0,0,2,0
1327,अपार,4,1,1,1.0,2,2,6,6.0,0,0.0,0,2,0
1328,अगाध्य,6,1,9,9.0,3,3,0,0.0,0,0.0,1,3,0
1329,अनवगाह,6,2,28,14.0,4,2,0,0.0,0,0.0,0,4,0
1330,अनवगाह्य,8,2,28,14.0,5,3,0,0.0,0,0.0,1,5,0
1331,अगाह,4,1,9,9.0,2,2,0,0.0,0,0.0,0,2,0
1332,अवगाह,5,5,30,6.0,3,2,77,15.4,89,17.8,0,3,1
1333,दुरुह,5,1,10,10.0,3,2,0,0.0,0,0.0,0,2,1
1334,बारीक़,6,5,55,11.0,3,3,0,0.0,0,0.0,0,2,1
1335,बारीक,5,5,55,11.0,3,2,0,0.0,0,0.0,0,2,1
1336,सूक्ष्म,7,2,16,8.0,4,3,0,0.0,0,0.0,2,1,1
1337,अबोधगम्य,8,2,14,7.0,5,3,0,0.0,0,0.0,1,5,0
