id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2336,अवस्था,6,4,29,7.25,3,3,42,10.5,1983,495.75,1,3,0
2337,दशा,3,3,22,7.333333333333333,2,1,30,10.0,1986,662.0,0,1,0
2338,स्थिति,6,2,18,9.0,3,3,15,7.5,1990,995.0,1,3,0
2339,हालत,4,3,24,8.0,3,1,30,10.0,1993,664.3333333333334,0,2,0
2340,वृत्ति,6,7,74,10.571428571428571,3,3,62,8.857142857142858,2129,304.14285714285717,1,2,0
2341,सूरत,4,4,33,8.25,3,1,13,3.25,1983,495.75,0,2,0
2342,हाल,3,12,89,7.416666666666667,2,1,123,10.25,2048,170.66666666666666,0,1,0
2343,गति,3,5,37,7.4,2,1,23,4.6,1982,396.4,0,1,0
2344,गत,2,5,43,8.6,2,0,13,2.6,2001,400.2,0,1,0
2345,रूप,3,8,94,11.75,2,1,128,16.0,2077,259.625,0,1,1
2346,अवस्थान,7,5,71,14.2,4,3,54,10.8,2430,486.0,1,3,0
2347,अहवाल,5,2,30,15.0,3,2,11,5.5,1986,993.0,0,3,0
2348,स्टेज,5,2,18,9.0,3,2,6,3.0,1998,999.0,1,2,0
2349,स्थानक,6,8,71,8.875,4,2,46,5.75,3018,377.25,1,3,0
2350,उम्र,4,3,36,12.0,2,2,45,15.0,5,1.6666666666666667,1,2,0
2351,आयु,3,3,36,12.0,1,2,45,15.0,5,1.6666666666666667,0,2,0
2352,उमर,3,3,36,12.0,2,1,45,15.0,5,1.6666666666666667,0,2,0
2353,वय,2,1,10,10.0,2,0,7,7.0,1,1.0,0,1,1
2354,वयस,3,1,10,10.0,3,0,7,7.0,1,1.0,0,2,1
2355,आयुष्य,6,1,10,10.0,3,3,7,7.0,1,1.0,1,3,1
2356,आयुष,4,1,10,10.0,2,2,7,7.0,1,1.0,0,2,0
2357,अयुष,4,1,10,10.0,2,2,7,7.0,1,1.0,0,2,0
2358,आयुर्बल,7,1,10,10.0,4,3,7,7.0,1,1.0,1,3,0
