id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14432,संबंध,5,6,62,10.333333333333334,3,2,83,13.833333333333334,102,17.0,0,2,0
14433,सम्बन्ध,7,6,62,10.333333333333334,5,2,83,13.833333333333334,102,17.0,2,2,0
14434,नाता,4,2,32,16.0,2,2,43,21.5,87,43.5,0,2,0
14435,ताल्लुक़,8,1,28,28.0,4,4,15,15.0,59,59.0,1,2,0
14436,ताल्लुक,7,1,28,28.0,4,3,15,15.0,59,59.0,1,2,0
14437,तालुक,5,1,28,28.0,3,2,15,15.0,59,59.0,0,2,0
14438,वास्ता,6,3,78,26.0,3,3,73,24.333333333333332,64,21.333333333333332,1,2,0
14439,रिश्ता,6,4,37,9.25,3,3,76,19.0,87,21.75,1,2,0
14440,सरोकार,6,1,28,28.0,4,2,15,15.0,59,59.0,0,3,0
14441,लेनादेना,8,1,28,28.0,4,4,15,15.0,59,59.0,0,4,0
14442,तअल्लुक़,8,1,28,28.0,4,4,15,15.0,59,59.0,1,2,0
14443,निस्बत,6,1,28,28.0,4,2,15,15.0,59,59.0,1,2,0
14444,इज़ाफ़त,7,2,32,16.0,3,4,17,8.5,59,29.5,0,2,0
14445,इजाफत,5,2,32,16.0,3,2,17,8.5,59,29.5,0,3,0
14446,अनुबंधन,7,1,16,16.0,4,3,10,10.0,9,9.0,0,4,1
14447,अनुबन्धन,8,1,16,16.0,5,3,10,10.0,9,9.0,1,4,1
14448,अनुषंग,6,4,41,10.25,3,3,24,6.0,27,6.75,0,3,0
14449,लगावन,5,1,16,16.0,4,1,10,10.0,9,9.0,0,3,1
14450,आश्लेष,6,2,32,16.0,3,3,14,7.0,11,5.5,1,2,1
14451,संपर्क,6,5,27,5.4,4,2,45,9.0,12,2.4,1,2,0
14452,सम्पर्क,7,5,27,5.4,5,2,45,9.0,12,2.4,2,2,0
14453,अन्वय,5,5,24,4.8,3,2,59,11.8,51,10.2,1,2,0
14454,संबंधकारक,9,1,5,5.0,6,3,1,1.0,0,0.0,0,5,0
14455,षष्ठी,5,4,17,4.25,3,2,13,3.25,14,3.5,1,2,1
