id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10856,मध्य,4,3,21,7.0,3,1,38,12.666666666666666,17,5.666666666666667,1,2,0
10857,बीच,3,6,38,6.333333333333333,2,1,59,9.833333333333334,53,8.833333333333334,0,1,0
10858,अभ्यंतर,7,1,12,12.0,4,3,16,16.0,12,12.0,1,3,0
10859,अभ्यन्तर,8,1,12,12.0,5,3,16,16.0,12,12.0,2,3,0
10860,हृदयस्थल,8,1,12,12.0,6,2,16,16.0,12,12.0,1,4,0
10861,हृदयस्थली,9,1,12,12.0,6,3,16,16.0,12,12.0,1,4,0
10862,अवांतर,6,1,12,12.0,3,3,16,16.0,12,12.0,0,3,0
10863,अवान्तर,7,1,12,12.0,4,3,16,16.0,12,12.0,1,3,0
10864,मरकज,4,2,21,10.5,4,0,30,15.0,15,7.5,0,3,0
10865,मरकज़,5,2,21,10.5,4,1,30,15.0,15,7.5,0,3,0
10866,दरमियान,7,2,9,4.5,5,2,11,5.5,0,0.0,0,4,0
10867,दरमियाँ,7,1,5,5.0,4,3,4,4.0,0,0.0,0,4,0
10868,मध्यक,5,1,5,5.0,4,1,4,4.0,0,0.0,1,2,0
