id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12545,पन्ना,5,6,29,4.833333333333333,3,2,34,5.666666666666667,1,0.16666666666666666,1,2,0
12546,हरितोपल,7,1,17,17.0,5,2,10,10.0,1,1.0,0,4,0
12547,मरकत,4,1,17,17.0,4,0,10,10.0,1,1.0,0,3,0
12548,मर्कत,5,1,17,17.0,4,1,10,10.0,1,1.0,1,2,0
12549,अश्मगर्भ,8,1,17,17.0,5,3,10,10.0,1,1.0,2,3,0
12550,जबरजद्द,7,1,17,17.0,6,1,10,10.0,1,1.0,1,4,0
12551,जमुर्रद,7,1,17,17.0,5,2,10,10.0,1,1.0,1,3,0
12552,गारुत्मत,8,2,18,9.0,5,3,12,6.0,1,0.5,1,3,0
12553,राजनील,6,1,17,17.0,4,2,10,10.0,1,1.0,0,3,0
12554,पर्णमणि,7,1,17,17.0,5,2,10,10.0,1,1.0,1,3,0
12555,आपनिक,5,1,17,17.0,3,2,10,10.0,1,1.0,0,3,0
12556,मरकतमणि,7,1,17,17.0,6,1,10,10.0,1,1.0,0,5,0
12557,गारुड़,6,7,84,12.0,3,3,26,3.7142857142857144,13,1.8571428571428572,0,2,1
12558,सब्ज़ा,6,6,56,9.333333333333334,3,3,77,12.833333333333334,4,0.6666666666666666,1,1,0
12559,सब्जा,5,6,56,9.333333333333334,3,2,77,12.833333333333334,4,0.6666666666666666,1,2,0
12560,पना,3,1,4,4.0,2,1,5,5.0,0,0.0,0,1,0
12561,पानक,4,1,4,4.0,3,1,5,5.0,0,0.0,0,2,0
12562,प्रपानक,7,1,4,4.0,5,2,5,5.0,0,0.0,1,4,0
12563,पान,3,6,47,7.833333333333333,2,1,46,7.666666666666667,3,0.5,0,1,0
