id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6501,चिल्ला,6,3,16,5.333333333333333,3,3,40,13.333333333333334,1,0.3333333333333333,1,2,0
6502,चीला,4,1,3,3.0,2,2,18,18.0,1,1.0,0,2,0
6503,चील्हा,6,1,3,3.0,3,3,18,18.0,1,1.0,1,2,0
6504,प्रत्यंचा,9,1,12,12.0,5,4,17,17.0,0,0.0,2,4,0
6505,रोदा,4,1,12,12.0,2,2,17,17.0,0,0.0,0,2,0
6506,पतंचिका,7,1,12,12.0,4,3,17,17.0,0,0.0,0,4,0
6507,जिह,3,1,12,12.0,2,1,17,17.0,0,0.0,0,1,0
6508,पैंच,4,2,17,8.5,2,2,21,10.5,0,0.0,0,1,0
6509,द्रुणा,6,1,12,12.0,3,3,17,17.0,0,0.0,1,3,0
6510,परतंचा,6,1,12,12.0,4,2,17,17.0,0,0.0,0,4,0
6511,पतञ्चिका,8,1,12,12.0,5,3,17,17.0,0,0.0,1,4,0
6512,परतिंचा,7,1,12,12.0,4,3,17,17.0,0,0.0,0,4,0
6513,धनुर्गुण,8,1,12,12.0,5,3,17,17.0,0,0.0,1,3,0
6514,जीवा,4,4,54,13.5,2,2,45,11.25,2,0.5,0,2,0
