id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15243,व्यंग्यपूर्वक,13,2,27,13.5,8,5,35,17.5,4,2.0,3,5,1
15244,व्यंग्य,7,2,27,13.5,4,3,35,17.5,4,2.0,2,3,1
15245,हँसी,4,5,67,13.4,2,2,51,10.2,28,5.6,0,2,0
15246,व्यंग,5,2,27,13.5,3,2,35,17.5,4,2.0,1,2,0
15247,मखौल,4,2,30,15.0,3,1,21,10.5,4,2.0,0,2,1
15248,व्यङ्ग्य,8,2,27,13.5,5,3,35,17.5,4,2.0,3,3,1
15249,व्यङ्ग,6,2,27,13.5,4,2,35,17.5,4,2.0,2,2,1
15250,शोशा,4,3,33,11.0,2,2,42,14.0,18,6.0,0,2,1
15251,काकु,4,2,21,10.5,2,2,22,11.0,4,2.0,0,2,0
15252,व्यंग्यार्थ,11,1,7,7.0,6,5,15,15.0,0,0.0,3,3,1
15253,व्यङ्ग्यार्थ,12,1,7,7.0,7,5,15,15.0,0,0.0,4,3,1
15254,ध्वन्य,6,1,7,7.0,4,2,15,15.0,0,0.0,2,3,1
