id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1053,अद्वितीय,8,1,43,43.0,4,4,0,0.0,0,0.0,1,4,1
1054,अनुपम,5,1,43,43.0,3,2,0,0.0,0,0.0,0,3,1
1055,अतुलनीय,7,2,47,23.5,4,3,0,0.0,0,0.0,0,5,1
1056,अनोखा,5,2,73,36.5,2,3,0,0.0,0,0.0,0,3,0
1057,असाधारण,7,3,57,19.0,4,3,0,0.0,0,0.0,0,4,0
1058,लाजवाब,6,2,49,24.5,4,2,0,0.0,0,0.0,0,3,0
1059,बेजोड़,6,2,45,22.5,3,3,0,0.0,0,0.0,0,2,1
1060,बेमिसाल,7,1,43,43.0,4,3,0,0.0,0,0.0,0,3,0
1061,निराला,6,1,43,43.0,3,3,0,0.0,0,0.0,0,3,1
1062,न्यारा,6,1,43,43.0,3,3,0,0.0,0,0.0,1,3,1
1063,अप्रतिम,7,1,43,43.0,4,3,0,0.0,0,0.0,1,3,1
1064,अजोड़,5,4,76,19.0,2,3,0,0.0,0,0.0,0,2,1
1065,अतुल,4,3,51,17.0,2,2,0,0.0,0,0.0,0,2,1
1066,अतुलित,6,3,48,16.0,3,3,0,0.0,0,0.0,0,3,1
1067,अद्वैत,6,1,3,3.0,3,3,11,11.0,0,0.0,1,2,1
1068,एकल,3,1,3,3.0,2,1,6,6.0,0,0.0,0,2,1
1069,अनन्यसाधारण,11,1,43,43.0,7,4,0,0.0,0,0.0,1,6,1
1070,सर्वोत्कृष्ट,12,1,3,3.0,7,5,9,9.0,0,0.0,3,3,1
1071,अनुत्तम,7,1,3,3.0,4,3,9,9.0,0,0.0,1,3,1
1072,उपमारहित,8,1,43,43.0,5,3,0,0.0,0,0.0,0,5,1
1073,अनुपमित,7,1,43,43.0,4,3,0,0.0,0,0.0,0,4,1
1074,अकेला,5,1,23,23.0,2,3,14,14.0,0,0.0,0,3,0
1075,अनुपमेय,7,1,43,43.0,4,3,0,0.0,0,0.0,0,5,1
1076,अनूप,4,1,4,4.0,2,2,3,3.0,48,48.0,0,2,1
1077,अपूर्व,6,3,76,25.333333333333332,3,3,0,0.0,0,0.0,1,2,1
1078,वहीद,4,1,43,43.0,3,1,0,0.0,0,0.0,0,2,1
1079,अप्रतिमान,9,1,43,43.0,5,4,0,0.0,0,0.0,1,4,1
1080,अप्रतिरूप,9,1,43,43.0,5,4,0,0.0,0,0.0,1,4,1
1081,अप्रतुल,7,2,47,23.5,4,3,0,0.0,0,0.0,1,3,1
1082,अभूत,4,2,47,23.5,2,2,0,0.0,0,0.0,0,2,1
1083,अलबेला,6,4,100,25.0,3,3,0,0.0,0,0.0,0,4,1
1084,अविक्रांत,9,2,74,37.0,4,5,0,0.0,0,0.0,1,3,1
1085,अविक्रान्त,10,2,74,37.0,5,5,0,0.0,0,0.0,2,3,1
1086,नादिर,5,1,43,43.0,3,2,0,0.0,0,0.0,0,2,1
1087,लासानी,6,1,43,43.0,3,3,0,0.0,0,0.0,0,3,1
1088,इकौना,5,1,2,2.0,2,3,11,11.0,0,0.0,0,3,1
1089,बेनिमून,7,1,43,43.0,4,3,0,0.0,0,0.0,0,3,1
1090,इक्का,5,5,12,2.4,2,3,46,9.2,0,0.0,1,2,1
1091,बेनजीर,6,1,43,43.0,4,2,0,0.0,0,0.0,0,3,1
1092,अनुपमा,6,1,1,1.0,3,3,56,56.0,0,0.0,0,3,1
1093,इकेला,5,1,23,23.0,2,3,14,14.0,0,0.0,0,3,1
1094,दुर्लभ,6,3,55,18.333333333333332,4,2,0,0.0,0,0.0,1,2,1
