id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11882,निर्दोष,7,2,35,17.5,4,3,0,0.0,0,0.0,1,2,0
11883,बेगुनाह,7,1,5,5.0,4,3,15,15.0,0,0.0,0,3,0
11884,बेकसूर,6,1,11,11.0,4,2,0,0.0,0,0.0,0,3,0
11885,निरपराधी,8,1,5,5.0,5,3,15,15.0,0,0.0,0,5,0
11886,निर्दोषी,8,1,11,11.0,4,4,0,0.0,0,0.0,1,3,0
11887,मासूम,5,2,13,6.5,3,2,0,0.0,0,0.0,0,2,0
11888,अनपराधी,7,1,5,5.0,4,3,15,15.0,0,0.0,0,5,0
11889,निरपराध,7,1,11,11.0,5,2,0,0.0,0,0.0,0,4,0
11890,अपराधहीन,8,1,11,11.0,5,3,0,0.0,0,0.0,0,5,0
11891,अदोष,4,2,35,17.5,2,2,0,0.0,0,0.0,0,2,0
11892,अनपराध,6,1,12,12.0,4,2,15,15.0,0,0.0,0,4,0
11893,दोषहीन,6,1,24,24.0,4,2,0,0.0,0,0.0,0,3,0
11894,दोषरहित,7,1,24,24.0,5,2,0,0.0,0,0.0,0,4,0
11895,पापशून्य,8,2,26,13.0,5,3,0,0.0,0,0.0,1,4,0
11896,बेऐब,4,1,24,24.0,2,2,0,0.0,0,0.0,0,1,0
11897,कलंकरहित,8,1,24,24.0,6,2,0,0.0,0,0.0,0,5,0
11898,अकलंक,5,1,24,24.0,3,2,0,0.0,0,0.0,0,3,0
11899,बेदाग़,6,2,33,16.5,3,3,0,0.0,0,0.0,0,2,0
11900,बेदाग,5,2,33,16.5,3,2,0,0.0,0,0.0,0,2,0
11901,निष्कलंक,8,1,24,24.0,5,3,0,0.0,0,0.0,1,3,0
11902,अकलंकित,7,1,24,24.0,4,3,0,0.0,0,0.0,0,4,0
11903,अकलंकी,6,1,24,24.0,3,3,0,0.0,0,0.0,0,4,0
11904,अदाग़,5,2,33,16.5,2,3,0,0.0,0,0.0,0,2,0
11905,अदाग़ी,6,2,33,16.5,2,4,0,0.0,0,0.0,0,2,0
11906,अदाग,4,2,33,16.5,2,2,0,0.0,0,0.0,0,2,0
11907,अदागी,5,2,33,16.5,2,3,0,0.0,0,0.0,0,3,0
11908,अनवद्य,6,2,31,15.5,4,2,0,0.0,0,0.0,1,4,0
11909,अपदोष,5,1,24,24.0,3,2,0,0.0,0,0.0,0,3,0
11910,अमलिन,5,2,54,27.0,3,2,0,0.0,0,0.0,0,3,0
11911,अव्यलीक,7,2,34,17.0,4,3,0,0.0,0,0.0,1,3,0
