id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10045,उँगली,5,2,23,11.5,2,3,13,6.5,32,16.0,0,2,0
10046,अंगुली,6,2,23,11.5,2,4,13,6.5,32,16.0,0,3,0
10047,अंगुल,5,4,29,7.25,2,3,17,4.25,32,8.0,0,2,0
10048,अँगुली,6,2,23,11.5,2,4,13,6.5,32,16.0,0,3,0
10049,उंगली,5,2,23,11.5,2,3,13,6.5,32,16.0,0,2,0
10050,अंगुश्त,7,2,23,11.5,3,4,13,6.5,32,16.0,1,2,0
10051,अँगुरिया,8,2,23,11.5,3,5,13,6.5,32,16.0,0,4,0
10052,अग्रु,5,2,44,22.0,2,3,14,7.0,957,478.5,1,2,0
10053,आँगुरी,6,2,23,11.5,2,4,13,6.5,32,16.0,0,3,0
10054,आँगुल,5,3,26,8.666666666666666,2,3,17,5.666666666666667,32,10.666666666666666,0,2,0
10055,आँगुर,5,3,26,8.666666666666666,2,3,17,5.666666666666667,32,10.666666666666666,0,2,0
10056,उँगल,4,1,13,13.0,2,2,6,6.0,32,32.0,0,2,0
10057,उंगल़,5,1,13,13.0,2,3,6,6.0,32,32.0,0,2,0
