id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
105,प्रतीक,6,2,20,10.0,4,2,34,17.0,137,68.5,1,3,1
106,चिह्न,5,2,19,9.5,3,2,34,17.0,235,117.5,1,1,0
107,चिन्ह,5,2,19,9.5,3,2,34,17.0,235,117.5,1,1,0
108,संकेत,5,5,49,9.8,3,2,54,10.8,148,29.6,0,2,1
109,सङ्केत,6,5,49,9.8,4,2,54,10.8,148,29.6,1,2,1
110,निशान,5,6,34,5.666666666666667,3,2,73,12.166666666666666,244,40.666666666666664,0,2,0
111,आसार,4,9,58,6.444444444444445,2,2,88,9.777777777777779,143,15.88888888888889,0,2,1
112,उपलक्ष्य,8,2,43,21.5,5,3,28,14.0,142,71.0,2,4,1
113,उपलक्ष,6,1,15,15.0,4,2,19,19.0,135,135.0,1,3,1
114,इंग,3,4,59,14.75,1,2,27,6.75,142,35.5,0,1,1
115,इङ्ग,4,4,59,14.75,2,2,27,6.75,142,35.5,1,1,1
116,अलामत,5,1,15,15.0,3,2,19,19.0,135,135.0,0,3,1
117,केतु,4,7,92,13.142857142857142,2,2,156,22.285714285714285,257,36.714285714285715,0,2,1
118,पहचान,5,7,53,7.571428571428571,4,1,56,8.0,217,31.0,0,3,1
119,प्रतिरूप,8,4,17,4.25,5,3,47,11.75,18,4.5,1,4,1
120,पहिचान,6,7,53,7.571428571428571,4,2,56,8.0,217,31.0,0,3,0
