id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11750,तवायफ,5,1,55,55.0,4,1,31,31.0,0,0.0,0,3,0
11751,वेश्या,6,1,55,55.0,3,3,31,31.0,0,0.0,1,2,0
11752,रंडी,4,1,55,55.0,2,2,31,31.0,0,0.0,0,2,0
11753,वैश्या,6,1,55,55.0,3,3,31,31.0,0,0.0,1,2,0
11754,गणिका,5,1,55,55.0,3,2,31,31.0,0,0.0,0,3,0
11755,तवायफ़,6,1,55,55.0,4,2,31,31.0,0,0.0,0,3,0
11756,कोठेवाली,8,1,55,55.0,4,4,31,31.0,0,0.0,0,4,0
11757,हरजाई,5,2,79,39.5,3,2,62,31.0,0,0.0,0,3,0
11758,भोग्या,6,1,55,55.0,3,3,31,31.0,0,0.0,1,2,0
11759,कंचनी,5,2,82,41.0,3,2,35,17.5,104,52.0,0,2,0
11760,कंजरी,5,4,64,16.0,3,2,124,31.0,0,0.0,0,2,0
11761,वारवधू,6,1,55,55.0,4,2,31,31.0,0,0.0,0,3,0
11762,वारयुवती,8,1,55,55.0,5,3,31,31.0,0,0.0,0,4,0
11763,वारनारी,7,1,55,55.0,4,3,31,31.0,0,0.0,0,4,0
11764,वारमुखी,7,1,55,55.0,4,3,31,31.0,0,0.0,0,4,0
11765,वारवाणी,7,1,55,55.0,4,3,31,31.0,0,0.0,0,4,0
11766,वारविलासिनी,11,1,55,55.0,6,5,31,31.0,0,0.0,0,6,0
11767,वारसुंदरी,9,1,55,55.0,5,4,31,31.0,0,0.0,0,4,0
11768,वारसुन्दरी,10,1,55,55.0,6,4,31,31.0,0,0.0,1,4,0
11769,वारकन्या,8,1,55,55.0,5,3,31,31.0,0,0.0,1,4,0
11770,चूतमरानी,8,1,55,55.0,5,3,31,31.0,0,0.0,0,5,0
11771,वारांगना,8,1,55,55.0,4,4,31,31.0,0,0.0,0,3,0
11772,मंजिका,6,1,55,55.0,3,3,31,31.0,0,0.0,0,3,0
11773,वारवधु,6,1,55,55.0,4,2,31,31.0,0,0.0,0,3,0
11774,मंगलामुखी,9,1,55,55.0,5,4,31,31.0,0,0.0,0,5,0
11775,बेसा,4,1,55,55.0,2,2,31,31.0,0,0.0,0,2,0
11776,पणसुंदरी,8,1,55,55.0,5,3,31,31.0,0,0.0,0,4,0
11777,पणसुन्दरी,9,1,55,55.0,6,3,31,31.0,0,0.0,1,4,0
11778,पणस्त्री,8,1,55,55.0,5,3,31,31.0,0,0.0,2,3,0
11779,पणागंना,7,1,55,55.0,4,3,31,31.0,0,0.0,0,4,0
11780,वेशयुवती,8,1,55,55.0,5,3,31,31.0,0,0.0,0,4,0
11781,वेशवधू,6,1,55,55.0,4,2,31,31.0,0,0.0,0,3,0
11782,वेशवनिता,8,1,55,55.0,5,3,31,31.0,0,0.0,0,5,0
11783,वेशस्त्री,9,1,55,55.0,5,4,31,31.0,0,0.0,2,3,0
11784,वेश्मस्त्री,11,1,55,55.0,6,5,31,31.0,0,0.0,3,3,0
11785,रूपजीविनी,9,1,55,55.0,5,4,31,31.0,0,0.0,0,5,0
11786,लंजिका,6,1,55,55.0,3,3,31,31.0,0,0.0,0,3,0
11787,पणांगना,7,1,55,55.0,4,3,31,31.0,0,0.0,0,3,0
11788,पण्यांगना,9,1,55,55.0,5,4,31,31.0,0,0.0,1,3,0
11789,पण्यस्त्री,10,1,55,55.0,6,4,31,31.0,0,0.0,3,3,0
11790,कावेरी,6,5,133,26.6,3,3,72,14.4,22,4.4,0,3,0
11791,बंधुदा,6,2,79,39.5,3,3,62,31.0,0,0.0,0,3,0
11792,कामरेखा,7,1,55,55.0,4,3,31,31.0,0,0.0,0,4,0
11793,लालबीबी,7,1,55,55.0,4,3,31,31.0,0,0.0,0,4,0
11794,बन्धुदा,7,2,79,39.5,4,3,62,31.0,0,0.0,1,3,0
11795,लुखिया,6,2,79,39.5,3,3,62,31.0,0,0.0,0,3,0
11796,लटी,3,1,55,55.0,2,1,31,31.0,0,0.0,0,1,0
11797,नष्टा,5,1,55,55.0,3,2,31,31.0,0,0.0,1,2,0
