id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
633,वर्चस्व,7,2,40,20.0,5,2,35,17.5,0,0.0,2,2,0
634,महानता,6,1,27,27.0,4,2,20,20.0,0,0.0,0,3,0
635,गौरव,4,3,50,16.666666666666668,3,1,31,10.333333333333334,18,6.0,0,2,0
636,बड़प्पन,7,1,27,27.0,5,2,20,20.0,0,0.0,1,2,0
637,महिमा,5,4,51,12.75,3,2,33,8.25,18,4.5,0,3,1
638,श्रेष्ठता,9,3,49,16.333333333333332,5,4,50,16.666666666666668,8,2.6666666666666665,2,3,1
639,गौरवपूर्णता,11,1,27,27.0,7,4,20,20.0,0,0.0,1,5,0
640,प्रभुता,7,3,50,16.666666666666668,4,3,53,17.666666666666668,3,1.0,1,4,1
641,प्रभुत्व,8,4,55,13.75,5,3,57,14.25,7,1.75,2,3,0
642,बड़ाई,5,2,52,26.0,2,3,29,14.5,20,10.0,0,2,0
643,महत्त्व,7,2,42,21.0,5,2,30,15.0,16,8.0,2,2,1
644,महत्व,5,2,42,21.0,4,1,30,15.0,16,8.0,1,2,0
645,महत्,4,3,45,15.0,3,1,32,10.666666666666666,16,5.333333333333333,1,2,1
646,महत,3,2,42,21.0,3,0,30,15.0,16,8.0,0,2,1
647,गुरुत्व,7,2,32,16.0,4,3,35,17.5,0,0.0,1,2,0
648,गुरुता,6,2,32,16.0,3,3,35,17.5,0,0.0,0,3,0
649,अज़मत,5,2,36,18.0,3,2,25,12.5,28,14.0,0,2,0
650,अजमत,4,2,36,18.0,3,1,25,12.5,28,14.0,0,3,0
651,बिरद,4,2,53,26.5,3,1,35,17.5,15,7.5,0,2,0
652,अधिकाई,6,2,58,29.0,2,4,38,19.0,7,3.5,0,3,0
653,तशरीफ़,6,1,27,27.0,4,2,20,20.0,0,0.0,0,3,0
654,तशरीफ,5,1,27,27.0,4,1,20,20.0,0,0.0,0,3,0
655,ईशिता,5,2,29,14.5,2,3,22,11.0,0,0.0,0,3,0
656,ईशित्व,6,2,29,14.5,3,3,22,11.0,0,0.0,1,2,0
657,विभूति,6,5,65,13.0,3,3,59,11.8,7,1.4,0,3,1
658,बुज़ुर्गी,9,2,40,20.0,4,5,35,17.5,1,0.5,1,3,1
659,बुजुर्गी,8,2,40,20.0,4,4,35,17.5,1,0.5,1,3,0
660,प्रधानता,8,1,13,13.0,5,3,15,15.0,0,0.0,1,4,0
661,अग्रता,6,1,13,13.0,3,3,15,15.0,0,0.0,1,2,0
662,प्रथमता,7,1,13,13.0,5,2,15,15.0,0,0.0,1,4,0
663,प्रमुखता,8,1,13,13.0,5,3,15,15.0,0,0.0,1,4,0
664,प्राथमिकता,10,2,16,8.0,6,4,30,15.0,0,0.0,1,5,0
665,वरीयता,6,2,16,8.0,4,2,30,15.0,0,0.0,0,3,0
666,मुख्यता,7,1,13,13.0,4,3,15,15.0,0,0.0,1,2,0
667,प्राधान्य,9,1,13,13.0,5,4,15,15.0,0,0.0,2,4,0
668,प्रगल्भता,9,7,107,15.285714285714286,6,3,108,15.428571428571429,11,1.5714285714285714,2,4,0
669,प्रागल्भ्य,10,8,155,19.375,6,4,124,15.5,28,3.5,3,4,0
670,सदारत,5,2,17,8.5,4,1,31,15.5,0,0.0,0,3,1
