id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10182,बच्ची,5,2,35,17.5,3,2,52,26.0,58,29.0,1,2,0
10183,लड़की,5,3,38,12.666666666666666,3,2,74,24.666666666666668,58,19.333333333333332,0,2,0
10184,बालिका,6,1,9,9.0,3,3,31,31.0,23,23.0,0,3,0
10185,बाला,4,4,14,3.5,2,2,53,13.25,23,5.75,0,2,0
10186,कन्या,5,3,41,13.666666666666666,3,2,55,18.333333333333332,58,19.333333333333332,1,2,0
10187,छोकरी,5,2,12,6.0,3,2,53,26.5,23,11.5,0,2,0
10188,छोरी,4,2,12,6.0,2,2,53,26.5,23,11.5,0,2,0
10189,पृथुका,6,2,28,14.0,3,3,68,34.0,23,11.5,0,3,0
10190,टिमिली,6,1,9,9.0,3,3,31,31.0,23,23.0,0,3,0
10191,पुत्री,6,1,26,26.0,3,3,21,21.0,35,35.0,1,2,0
10192,बेटी,4,1,26,26.0,2,2,21,21.0,35,35.0,0,2,0
10193,तनुजा,5,1,26,26.0,3,2,21,21.0,35,35.0,0,3,0
10194,आत्मजा,6,1,26,26.0,3,3,21,21.0,35,35.0,1,2,0
10195,बिटिया,6,1,26,26.0,3,3,21,21.0,35,35.0,0,3,0
10196,सुता,4,1,26,26.0,2,2,21,21.0,35,35.0,0,2,0
10197,तनया,4,1,26,26.0,3,1,21,21.0,35,35.0,0,2,0
10198,दुहिता,6,1,26,26.0,3,3,21,21.0,35,35.0,0,3,0
10199,धिया,4,1,26,26.0,2,2,21,21.0,35,35.0,0,2,0
10200,धीया,4,1,26,26.0,2,2,21,21.0,35,35.0,0,2,0
10201,धिय,3,1,26,26.0,2,1,21,21.0,35,35.0,0,2,0
10202,धीय,3,1,26,26.0,2,1,21,21.0,35,35.0,0,2,0
10203,तनूजा,5,1,26,26.0,3,2,21,21.0,35,35.0,0,3,0
10204,दायदा,5,1,26,26.0,3,2,21,21.0,35,35.0,0,2,0
10205,दायदी,5,1,26,26.0,3,2,21,21.0,35,35.0,0,2,0
10206,जाई,3,3,30,10.0,1,2,53,17.666666666666668,35,11.666666666666666,0,1,0
10207,धेरी,4,1,26,26.0,2,2,21,21.0,35,35.0,0,2,0
10208,तनैया,5,1,26,26.0,3,2,21,21.0,35,35.0,0,3,0
10209,धी,2,2,58,29.0,1,1,24,12.0,44,22.0,0,1,0
10210,आत्मसमुद्भवा,12,2,58,29.0,7,5,24,12.0,44,22.0,2,5,0
10211,आत्मोद्भवा,10,2,58,29.0,5,5,24,12.0,44,22.0,2,3,1
