id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1035,मुरीद,5,2,15,7.5,3,2,22,11.0,68,34.0,0,2,0
1036,शिष्य,5,2,20,10.0,3,2,16,8.0,27,13.5,1,2,0
1037,चेला,4,1,9,9.0,2,2,7,7.0,16,16.0,0,2,0
1038,शागिर्द,7,1,9,9.0,4,3,7,7.0,16,16.0,1,2,0
1039,चट्टा,5,2,17,8.5,3,2,10,5.0,16,8.0,1,2,0
1040,चटिया,5,1,9,9.0,3,2,7,7.0,16,16.0,0,3,0
1041,अनुपुरुष,8,1,9,9.0,4,4,7,7.0,16,16.0,0,4,0
1042,अंतसद्,6,1,9,9.0,3,3,7,7.0,16,16.0,1,3,0
1043,अन्तसद्,7,1,9,9.0,4,3,7,7.0,16,16.0,2,3,0
1044,अनुयायी,7,2,45,22.5,3,4,30,15.0,128,64.0,0,4,0
1045,अनुवर्ती,8,1,6,6.0,4,4,15,15.0,52,52.0,1,4,0
1046,अयातपूर्व,9,1,6,6.0,5,4,15,15.0,52,52.0,1,4,0
1047,पार्ष्णिग्रह,12,1,6,6.0,7,5,15,15.0,52,52.0,3,3,0
