id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12962,अस्पताल,7,2,26,13.0,4,3,27,13.5,18,9.0,1,3,0
12963,चिकित्सालय,10,2,26,13.0,6,4,27,13.5,18,9.0,1,4,0
12964,हस्पताल,7,1,23,23.0,5,2,4,4.0,18,18.0,1,3,0
12965,आरोग्यशाला,10,2,31,15.5,5,5,27,13.5,18,9.0,1,5,0
12966,रुग्णालय,8,1,23,23.0,5,3,4,4.0,18,18.0,1,3,0
12967,आरोग्यभवन,9,2,31,15.5,6,3,27,13.5,18,9.0,1,5,0
12968,हॉस्पिटल,8,1,23,23.0,5,3,4,4.0,18,18.0,1,3,0
12969,हास्पिटल,8,1,23,23.0,5,3,4,4.0,18,18.0,1,3,0
12970,शफाखाना,7,1,23,23.0,4,3,4,4.0,18,18.0,0,4,0
12971,शफ़ाख़ाना,9,1,23,23.0,4,5,4,4.0,18,18.0,0,4,0
12972,दवाख़ाना,8,3,39,13.0,4,4,29,9.666666666666666,23,7.666666666666667,0,4,0
12973,दवाखाना,7,3,39,13.0,4,3,29,9.666666666666666,23,7.666666666666667,0,4,0
12974,निदानिका,8,1,23,23.0,4,4,4,4.0,18,18.0,0,4,0
12975,निदानगृह,8,1,23,23.0,5,3,4,4.0,18,18.0,0,4,0
12976,क्लीनिक,7,1,23,23.0,4,3,4,4.0,18,18.0,1,3,0
12977,क्लिनिक,7,2,26,13.0,4,3,27,13.5,18,9.0,1,3,0
