id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4181,उपलब्ध,6,1,10,10.0,4,2,0,0.0,0,0.0,1,3,0
4182,प्राप्त,7,2,28,14.0,4,3,0,0.0,0,0.0,2,2,0
4183,लब्ध,4,1,5,5.0,3,1,4,4.0,0,0.0,1,1,0
4184,अधिगत,5,4,49,12.25,3,2,0,0.0,0,0.0,0,3,0
4185,मुहैया,6,1,10,10.0,3,3,0,0.0,0,0.0,0,3,0
4186,मुहैय्या,8,1,10,10.0,4,4,0,0.0,0,0.0,1,3,0
4187,मयस्सर,6,1,10,10.0,5,1,0,0.0,0,0.0,1,3,0
4188,मुयस्सर,7,2,28,14.0,5,2,0,0.0,0,0.0,1,3,0
4189,मुयस्य,6,1,10,10.0,4,2,0,0.0,0,0.0,1,3,0
4190,अवाप्त,6,1,10,10.0,3,3,0,0.0,0,0.0,1,2,0
