id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9865,मंद,3,9,148,16.444444444444443,2,1,0,0.0,0,0.0,0,1,0
9866,धीमा,4,5,34,6.8,2,2,0,0.0,0,0.0,0,2,0
9867,मन्द,4,9,148,16.444444444444443,3,1,0,0.0,0,0.0,1,1,1
9868,मंथर,4,1,7,7.0,3,1,0,0.0,0,0.0,0,2,0
9869,मन्थर,5,1,7,7.0,4,1,0,0.0,0,0.0,1,2,0
9870,मद्धिम,6,1,7,7.0,4,2,0,0.0,0,0.0,1,2,0
9871,अरत,3,2,30,15.0,2,1,0,0.0,0,0.0,0,2,1
9872,निस्तेज़,8,1,14,14.0,4,4,0,0.0,0,0.0,1,2,1
9873,निस्तेज,7,3,35,11.666666666666666,4,3,0,0.0,0,0.0,1,2,1
9874,मंदा,4,2,23,11.5,2,2,0,0.0,0,0.0,0,2,1
9875,मन्दा,5,2,23,11.5,3,2,0,0.0,0,0.0,1,2,1
9876,कुंठित,6,3,29,9.666666666666666,3,3,0,0.0,0,0.0,0,2,1
9877,कुण्ठित,7,3,29,9.666666666666666,4,3,0,0.0,0,0.0,1,2,1
9878,अप्रबल,6,2,45,22.5,4,2,0,0.0,0,0.0,1,3,1
9879,कुन्द,5,10,121,12.1,3,2,151,15.1,64,6.4,1,1,1
9880,कुंद,4,10,121,12.1,2,2,151,15.1,64,6.4,0,1,1
9881,भोथरा,5,2,27,13.5,3,2,0,0.0,0,0.0,0,2,1
9882,अजोत,4,2,17,8.5,2,2,0,0.0,0,0.0,0,2,1
9883,सुस्त,5,3,51,17.0,3,2,0,0.0,0,0.0,1,1,0
9884,ढीला,4,7,27,3.857142857142857,2,2,0,0.0,0,0.0,0,2,0
9885,शिथिल,5,2,16,8.0,3,2,0,0.0,0,0.0,0,2,0
9886,अप्रतिभ,7,4,38,9.5,4,3,0,0.0,0,0.0,1,3,0
9887,अतत्पर,6,1,13,13.0,4,2,0,0.0,0,0.0,1,3,0
9888,असन्नद्ध,8,3,62,20.666666666666668,5,3,0,0.0,0,0.0,2,3,0
9889,असन्नाध,7,2,55,27.5,4,3,0,0.0,0,0.0,1,3,0
9890,वाही,4,1,13,13.0,2,2,0,0.0,0,0.0,0,2,0
9891,नरम,3,8,74,9.25,3,0,0,0.0,0,0.0,0,2,1
9892,नर्म,4,8,74,9.25,3,1,0,0.0,0,0.0,1,1,0
9893,मूढ़,4,1,89,89.0,2,2,0,0.0,0,0.0,0,1,0
9894,भोंदू,5,1,89,89.0,2,3,0,0.0,0,0.0,0,2,0
9895,बुद्धिहीन,9,2,93,46.5,5,4,0,0.0,0,0.0,1,3,0
9896,बुधंगड़,7,1,89,89.0,4,3,0,0.0,0,0.0,0,3,0
9897,भुच्च,5,1,89,89.0,3,2,0,0.0,0,0.0,1,1,0
9898,भुच्चड़,7,1,89,89.0,4,3,0,0.0,0,0.0,1,2,0
9899,बावला,5,1,7,7.0,3,2,15,15.0,0,0.0,0,2,0
9900,बावरा,5,1,7,7.0,3,2,15,15.0,0,0.0,0,2,0
9901,पोंगा,5,2,8,4.0,2,3,8,4.0,2,1.0,0,2,0
9902,अचतुर,5,1,89,89.0,3,2,0,0.0,0,0.0,0,3,0
9903,अचेत,4,3,129,43.0,2,2,0,0.0,0,0.0,0,2,0
9904,बेसमझ,5,3,108,36.0,4,1,0,0.0,0,0.0,0,3,0
9905,भकुआ,4,1,89,89.0,2,2,0,0.0,0,0.0,0,2,0
9906,भकुवा,5,1,89,89.0,3,2,0,0.0,0,0.0,0,3,0
9907,अनसमझ,5,4,111,27.75,4,1,0,0.0,0,0.0,0,4,0
9908,जाहिल,5,2,107,53.5,3,2,0,0.0,0,0.0,0,2,0
9909,अपंडित,6,1,89,89.0,3,3,0,0.0,0,0.0,0,3,0
9910,गावदी,5,1,89,89.0,3,2,0,0.0,0,0.0,0,2,0
9911,बिलल्ला,7,1,89,89.0,4,3,0,0.0,0,0.0,1,3,0
9912,मतिहीन,6,2,93,46.5,4,2,0,0.0,0,0.0,0,3,0
9913,मुहिर,5,1,113,113.0,3,2,36,36.0,0,0.0,0,2,0
9914,अबुध,4,2,104,52.0,2,2,0,0.0,0,0.0,0,2,0
9915,अबुझ,4,2,104,52.0,2,2,0,0.0,0,0.0,0,2,0
9916,अबूझ,4,2,90,45.0,2,2,0,0.0,0,0.0,0,2,0
9917,गंवार,5,2,65,32.5,3,2,30,15.0,19,9.5,0,2,0
9918,अयाना,5,1,89,89.0,2,3,0,0.0,0,0.0,0,3,0
9919,बाँगड़ू,7,1,1,1.0,3,4,1,1.0,0,0.0,0,2,0
9920,अर्भक,5,3,116,38.666666666666664,3,2,0,0.0,0,0.0,1,2,0
9921,अरभक,4,3,116,38.666666666666664,3,1,0,0.0,0,0.0,0,3,0
9922,अल्पबुद्धि,10,2,96,48.0,5,5,0,0.0,0,0.0,2,4,1
9923,जड़मति,6,1,89,89.0,4,2,0,0.0,0,0.0,0,2,0
9924,अविचक्षण,8,1,89,89.0,5,3,0,0.0,0,0.0,1,4,0
9925,अविद,4,1,89,89.0,2,2,0,0.0,0,0.0,0,2,0
9926,अविद्य,6,4,121,30.25,3,3,0,0.0,0,0.0,1,3,0
9927,अविद्वान,8,1,89,89.0,4,4,0,0.0,0,0.0,1,3,0
9928,मूसर,4,1,5,5.0,3,1,9,9.0,2,2.0,0,2,0
9929,लघुमति,6,1,89,89.0,4,2,0,0.0,0,0.0,0,3,1
9930,गबरगंड,6,1,89,89.0,5,1,0,0.0,0,0.0,0,4,0
9931,अविबुध,6,1,54,54.0,3,3,2,2.0,498,498.0,0,3,0
9932,घामड़,5,3,123,41.0,3,2,0,0.0,0,0.0,0,2,0
9933,बेअक़्ल,7,1,89,89.0,3,4,0,0.0,0,0.0,1,0,1
9934,बेअक्ल,6,1,89,89.0,3,3,0,0.0,0,0.0,1,1,1
9935,बेअक़ल,6,1,89,89.0,3,3,0,0.0,0,0.0,0,1,1
9936,बेअकल,5,1,89,89.0,3,2,0,0.0,0,0.0,0,2,1
9937,बोदा,4,5,194,38.8,2,2,0,0.0,0,0.0,0,2,0
9938,बोद्दा,6,5,194,38.8,3,3,0,0.0,0,0.0,1,2,0
9939,बोबा,4,6,48,8.0,2,2,23,3.8333333333333335,31,5.166666666666667,0,2,0
9940,कम,2,2,41,20.5,2,0,0,0.0,0,0.0,0,1,0
9941,अवनत,4,3,30,10.0,3,1,0,0.0,0,0.0,0,3,0
9942,नीचा,4,4,24,6.0,2,2,0,0.0,0,0.0,0,2,0
9943,महीन,4,3,13,4.333333333333333,3,1,0,0.0,0,0.0,0,2,0
