id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2818,मुँह,4,8,41,5.125,2,2,53,6.625,23,2.875,0,1,0
2819,मुख,3,7,35,5.0,2,1,38,5.428571428571429,23,3.2857142857142856,0,1,0
2820,तुंडि,5,3,44,14.666666666666666,2,3,12,4.0,18,6.0,0,2,0
2821,तुण्डि,6,3,44,14.666666666666666,3,3,12,4.0,18,6.0,1,2,0
2822,वक्त्र,6,1,7,7.0,4,2,2,2.0,18,18.0,2,2,0
2823,अवारी,5,6,61,10.166666666666666,2,3,46,7.666666666666667,119,19.833333333333332,0,3,0
2824,आस्य,4,3,26,8.666666666666666,2,2,8,2.6666666666666665,19,6.333333333333333,1,2,0
2825,चेहरा,5,5,43,8.6,3,2,38,7.6,258,51.6,0,2,0
2826,शक्ल,4,3,47,15.666666666666666,3,1,25,8.333333333333334,67,22.333333333333332,1,1,0
2827,शकल,3,8,119,14.875,3,0,101,12.625,74,9.25,0,2,0
2828,आनन,3,1,13,13.0,2,1,2,2.0,1,1.0,0,2,0
2829,मुखड़ा,6,2,14,7.0,3,3,4,2.0,1,0.5,0,2,0
2830,वदन,3,1,13,13.0,3,0,2,2.0,1,1.0,0,2,0
2831,रुख़,4,8,50,6.25,2,2,41,5.125,59,7.375,0,1,0
2832,रुख,3,10,71,7.1,2,1,44,4.4,63,6.3,0,1,0
2833,छिद्र,5,2,21,10.5,3,2,31,15.5,61,30.5,1,2,0
2834,सूराख,5,2,21,10.5,3,2,31,15.5,61,30.5,0,2,0
2835,सुराख,5,2,21,10.5,3,2,31,15.5,61,30.5,0,2,0
2836,छेद,3,2,21,10.5,2,1,31,15.5,61,30.5,0,1,0
2837,सुराख़,6,2,21,10.5,3,3,31,15.5,61,30.5,0,2,0
