id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
7635,स्वप्निल,8,3,17,5.666666666666667,5,3,0,0.0,0,0.0,2,3,0
7636,स्वप्नीय,8,1,2,2.0,5,3,0,0.0,0,0.0,2,4,0
7637,सोया,4,2,18,9.0,2,2,17,8.5,0,0.0,0,2,0
7638,सोता,4,3,18,6.0,2,2,23,7.666666666666667,1,0.3333333333333333,0,2,0
7639,निद्रामग्न,10,1,14,14.0,6,4,0,0.0,0,0.0,2,3,0
7640,निद्रित,7,1,14,14.0,4,3,0,0.0,0,0.0,1,2,0
7641,निद्रागत,8,1,14,14.0,5,3,0,0.0,0,0.0,1,3,0
7642,शयनरत,5,1,14,14.0,5,0,0,0.0,0,0.0,0,4,0
7643,निद्रान्वित,11,1,14,14.0,6,5,0,0.0,0,0.0,2,3,0
7644,सुप्त,5,1,4,4.0,3,2,15,15.0,0,0.0,1,1,0
7645,सुप्तविग्रह,11,1,14,14.0,7,4,0,0.0,0,0.0,2,4,0
7646,सुप्तस्थ,8,1,14,14.0,5,3,0,0.0,0,0.0,2,2,0
7647,अवसुप्त,7,1,14,14.0,4,3,0,0.0,0,0.0,1,3,0
7648,अवसी,4,1,6,6.0,2,2,6,6.0,0,0.0,0,2,0
