id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3536,यात्री,6,1,27,27.0,3,3,15,15.0,32,32.0,1,2,0
3537,पथिक,4,1,27,27.0,3,1,15,15.0,32,32.0,0,2,0
3538,राही,4,1,27,27.0,2,2,15,15.0,32,32.0,0,2,0
3539,बटोही,5,1,27,27.0,3,2,15,15.0,32,32.0,0,3,0
3540,मुसाफ़िर,8,1,27,27.0,4,4,15,15.0,32,32.0,0,3,0
3541,मुसाफिर,7,1,27,27.0,4,3,15,15.0,32,32.0,0,3,0
3542,राहगीर,6,1,27,27.0,4,2,15,15.0,32,32.0,0,3,0
3543,पंथी,4,1,27,27.0,2,2,15,15.0,32,32.0,0,2,0
3544,पन्थी,5,1,27,27.0,3,2,15,15.0,32,32.0,1,2,0
3545,पथगामी,6,1,27,27.0,4,2,15,15.0,32,32.0,0,4,0
3546,पथचारी,6,1,27,27.0,4,2,15,15.0,32,32.0,0,4,0
3547,पैसेंजर,7,1,27,27.0,4,3,15,15.0,32,32.0,0,3,0
3548,पैसेन्जर,8,1,27,27.0,5,3,15,15.0,32,32.0,1,3,0
3549,मार्गिक,7,2,29,14.5,4,3,31,15.5,32,16.0,1,2,0
3550,पांथ,4,1,27,27.0,2,2,15,15.0,32,32.0,0,1,0
3551,पान्थ,5,1,27,27.0,3,2,15,15.0,32,32.0,1,1,0
3552,पंथकी,5,1,27,27.0,3,2,15,15.0,32,32.0,0,2,0
3553,पंथाई,5,1,27,27.0,2,3,15,15.0,32,32.0,0,2,0
3554,पन्थकी,6,1,27,27.0,4,2,15,15.0,32,32.0,1,2,0
3555,पन्थाई,6,1,27,27.0,3,3,15,15.0,32,32.0,1,2,0
3556,बटाऊ,4,4,34,8.5,2,2,72,18.0,32,8.0,0,2,0
3557,सैयाह,5,1,27,27.0,3,2,15,15.0,32,32.0,0,2,0
3558,अध्वग,5,1,27,27.0,3,2,15,15.0,32,32.0,1,2,0
3559,अनुव्रजन,8,1,27,27.0,5,3,15,15.0,32,32.0,1,4,0
3560,शवसान,5,1,27,27.0,4,1,15,15.0,32,32.0,0,3,0
3561,अहि,3,9,192,21.333333333333332,1,2,156,17.333333333333332,226,25.11111111111111,0,2,0
