id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10799,संयोग,5,3,29,9.666666666666666,3,2,10,3.3333333333333335,17,5.666666666666667,0,2,0
10800,इत्तिफ़ाक़,10,3,40,13.333333333333334,4,6,32,10.666666666666666,19,6.333333333333333,1,3,0
10801,इत्तिफाक,8,3,40,13.333333333333334,4,4,32,10.666666666666666,19,6.333333333333333,1,3,0
10802,इत्तफ़ाक़,9,3,40,13.333333333333334,4,5,32,10.666666666666666,19,6.333333333333333,1,3,0
10803,इत्तफाक,7,3,40,13.333333333333334,4,3,32,10.666666666666666,19,6.333333333333333,1,3,0
10804,संजोग,5,1,8,8.0,3,2,8,8.0,0,0.0,0,2,0
10805,मेल,3,6,74,12.333333333333334,2,1,78,13.0,25,4.166666666666667,0,1,0
10806,मिलान,5,3,23,7.666666666666667,3,2,12,4.0,17,5.666666666666667,0,2,0
10807,मिलन,4,1,15,15.0,3,1,1,1.0,12,12.0,0,2,0
10808,मिलाप,5,1,15,15.0,3,2,1,1.0,12,12.0,0,2,0
10809,मिलनी,5,3,17,5.666666666666667,3,2,56,18.666666666666668,12,4.0,0,2,0
10810,समन्वय,6,2,17,8.5,5,1,14,7.0,12,6.0,1,3,0
10811,समन्वयन,7,2,17,8.5,6,1,14,7.0,12,6.0,1,4,0
10812,संगमन,5,1,15,15.0,4,1,1,1.0,12,12.0,0,3,0
10813,अभिसार,6,4,49,12.25,3,3,37,9.25,20,5.0,0,3,0
10814,वस्ल,4,1,15,15.0,3,1,1,1.0,12,12.0,1,1,0
10815,अवमर्श,6,2,30,15.0,4,2,9,4.5,18,9.0,1,3,0
10816,अवियोग,6,2,16,8.0,3,3,2,1.0,12,6.0,0,3,0
10817,आमोचन,5,1,15,15.0,3,2,1,1.0,12,12.0,0,3,0
