id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14290,कौआ,3,4,48,12.0,1,2,65,16.25,18,4.5,0,1,0
14291,कौवा,4,3,43,14.333333333333334,2,2,58,19.333333333333332,18,6.0,0,2,0
14292,काग,3,2,28,14.0,2,1,50,25.0,18,9.0,0,1,0
14293,काक,3,1,23,23.0,2,1,43,43.0,18,18.0,0,1,0
14294,कागा,4,1,23,23.0,2,2,43,43.0,18,18.0,0,2,0
14295,दिवाटन,6,1,23,23.0,4,2,43,43.0,18,18.0,0,3,0
14296,धूलिजंघ,7,1,23,23.0,4,3,43,43.0,18,18.0,0,3,0
14297,धूलिजङ्घ,8,1,23,23.0,5,3,43,43.0,18,18.0,1,3,0
14298,वृक,3,6,110,18.333333333333332,2,1,157,26.166666666666668,43,7.166666666666667,0,1,1
14299,नगरीवक,6,1,23,23.0,5,1,43,43.0,18,18.0,0,4,0
14300,शक्रज,5,1,23,23.0,4,1,43,43.0,18,18.0,1,2,0
14301,शक्रजात,7,1,23,23.0,5,2,43,43.0,18,18.0,1,3,0
14302,प्रातर्भोक्ता,13,1,23,23.0,7,6,43,43.0,18,18.0,3,5,0
14303,महालोभ,6,1,23,23.0,4,2,43,43.0,18,18.0,0,3,0
14304,महालोल,6,1,23,23.0,4,2,43,43.0,18,18.0,0,3,0
14305,आत्मघोष,7,2,51,25.5,4,3,45,22.5,18,9.0,1,3,0
14306,लघुपाती,7,1,23,23.0,4,3,43,43.0,18,18.0,0,4,0
14307,अकौआ,4,2,56,28.0,1,3,6,3.0,8,4.0,0,2,0
14308,अलिजिह्वा,9,1,11,11.0,4,5,2,2.0,0,0.0,1,4,0
14309,गलशुंडी,7,2,12,6.0,4,3,26,13.0,0,0.0,0,4,0
14310,चोरस्नायु,9,1,11,11.0,5,4,2,2.0,0,0.0,1,4,0
14311,शुंडी,5,3,82,27.333333333333332,2,3,23,7.666666666666667,55,18.333333333333332,0,2,0
14312,काँइया,6,1,5,5.0,2,4,7,7.0,0,0.0,0,2,0
14313,काइयाँ,6,1,5,5.0,2,4,7,7.0,0,0.0,0,2,0
14314,शातिर,5,1,5,5.0,3,2,7,7.0,0,0.0,0,2,0
14315,कवल,3,4,41,10.25,3,0,31,7.75,45,11.25,0,2,0
14316,कंकत्रोट,8,1,9,9.0,5,3,13,13.0,0,0.0,1,3,0
14317,बकचिंचिका,9,1,9,9.0,5,4,13,13.0,0,0.0,0,5,0
14318,जलव्यथ,6,1,9,9.0,5,1,13,13.0,0,0.0,1,3,0
14319,जलव्यध,6,1,9,9.0,5,1,13,13.0,0,0.0,1,3,0
14320,जलसूचि,6,5,67,13.4,4,2,24,4.8,6,1.2,0,4,0
