id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4230,विशेषता,7,2,32,16.0,4,3,22,11.0,217,108.5,0,3,0
4231,लक्षण,5,3,23,7.666666666666667,4,1,17,5.666666666666667,213,71.0,1,2,0
4232,ख़ासियत,7,2,32,16.0,4,3,22,11.0,217,108.5,0,3,0
4233,खासियत,6,2,32,16.0,4,2,22,11.0,217,108.5,0,3,0
4234,विशिष्टता,9,2,32,16.0,5,4,22,11.0,217,108.5,1,3,0
4235,वैशिष्ट्य,9,1,19,19.0,5,4,3,3.0,208,208.0,2,3,0
4236,गुण,3,5,33,6.6,2,1,36,7.2,322,64.4,0,1,0
4237,सिफ़त,5,3,51,17.0,3,2,32,10.666666666666666,282,94.0,0,1,1
4238,सिफत,4,3,51,17.0,3,1,32,10.666666666666666,282,94.0,0,2,1
4239,फीचर,4,2,32,16.0,3,1,22,11.0,217,108.5,0,2,0
4240,निशानी,6,2,31,15.5,3,3,6,3.0,208,104.0,0,3,0
4241,सस्य,4,3,42,14.0,3,1,30,10.0,383,127.66666666666667,1,2,0
4242,सत्व,4,14,200,14.285714285714286,3,1,138,9.857142857142858,727,51.92857142857143,1,1,0
4243,सत्त्व,6,14,200,14.285714285714286,4,2,138,9.857142857142858,727,51.92857142857143,2,1,1
4244,ख़ूबी,5,3,23,7.666666666666667,2,3,37,12.333333333333334,111,37.0,0,2,0
4245,खूबी,4,3,23,7.666666666666667,2,2,37,12.333333333333334,111,37.0,0,2,0
4246,उपधान,5,3,50,16.666666666666668,3,2,41,13.666666666666666,64,21.333333333333332,0,3,1
